Spectrum	Date	Time	CO% (1) 191C (2of3)	CO% (1) 191C (2of3) average	CO% (1) 191C (2of3) stdev	CO2% (20) 191C (1of2) R4	CO2% (20) 191C (1of2) R4 average	CO2% (20) 191C (1of2) R4 stdev	H2O% (25) 191C	H2O% (25) 191C average	H2O% (25) 191C stdev	CO (500) 191C (1of3)	CO (500) 191C (1of3) average	CO (500) 191C (1of3) stdev	CO2 low% (4) 191C (2of2)	CO2 low% (4) 191C (2of2) average	CO2 low% (4) 191C (2of2) stdev	Temp (C)	Temp (C) average	Temp (C) stdev	Pressure (Atm)	Pressure (Atm) average	Pressure (Atm) stdev	
N/A	05.04.2023	17:26:48,756	0,002452	0,002452	NaN	0,227448	0,227448	NaN	0,857002	0,857002	NaN	23,912003	23,912003	NaN	-0,275379	-0,275379	NaN	190,637238	190,637238	NaN	0,981193	0,981193	NaN
N/A	05.04.2023	17:26:51,286	0,002230	0,002341	0,000157	0,210921	0,219184	0,011687	0,859765	0,858384	0,001953	23,852833	23,882418	0,041839	-0,271948	-0,273664	0,002426	190,637238	190,637238	0,000000	0,981086	0,981139	0,000076
N/A	05.04.2023	17:26:53,058	0,002406	0,002363	0,000117	0,180388	0,206252	0,023875	0,845003	0,853923	0,007848	24,232043	23,998960	0,204013	-0,283309	-0,276879	0,005827	190,637238	190,637253	0,000019	0,981300	0,981193	0,000107
N/A	05.04.2023	17:26:55,023	0,002407	0,002374	0,000098	0,194424	0,203295	0,020371	0,855849	0,854405	0,006480	24,156252	24,038282	0,184209	-0,282650	-0,278322	0,005564	190,535492	190,611816	0,050873	0,981300	0,981220	0,000103
N/A	05.04.2023	17:26:56,691	0,002372	0,002373	0,000085	0,235941	0,209824	0,022899	0,859437	0,855411	0,006046	24,112371	24,053101	0,162934	-0,284404	-0,279538	0,005534	190,637238	190,616898	0,045502	0,981300	0,981236	0,000096
N/A	05.04.2023	17:26:58,721	0,002678	0,002424	0,000146	0,203746	0,208811	0,020631	0,839678	0,852789	0,008397	23,903111	24,028101	0,158074	-0,280120	-0,279635	0,004955	190,637238	190,620285	0,041537	0,981139	0,981220	0,000094
N/A	05.04.2023	17:27:01,003	0,002527	0,002439	0,000139	0,196607	0,207068	0,019391	0,852406	0,852734	0,007666	23,781218	23,992832	0,171844	-0,280966	-0,279825	0,004551	190,586365	190,615448	0,040027	0,981139	0,981208	0,000091
N/A	05.04.2023	17:27:02,660	0,001925	0,002375	0,000222	0,197044	0,205815	0,018299	0,846117	0,851907	0,007473	23,980593	23,991302	0,159155	-0,276600	-0,279422	0,004365	190,586365	190,611816	0,038456	0,981139	0,981199	0,000088
N/A	05.04.2023	17:27:04,633	0,002317	0,002368	0,000209	0,231718	0,208693	0,019171	0,863560	0,853202	0,007997	24,085066	24,001720	0,152122	-0,275049	-0,278936	0,004336	190,535492	190,603333	0,044057	0,981139	0,981193	0,000085
N/A	05.04.2023	17:27:06,862	0,002567	0,002388	0,000207	0,187611	0,206585	0,019265	0,849637	0,852845	0,007624	23,837477	23,985296	0,152536	-0,272275	-0,278270	0,004598	190,637238	190,606720	0,042900	0,981139	0,981187	0,000082
N/A	05.04.2023	17:27:08,895	0,002481	0,002397	0,000198	0,193724	0,205416	0,018683	0,854575	0,853003	0,007251	23,860734	23,973970	0,149503	-0,280507	-0,278473	0,004414	190,535492	190,600250	0,046016	0,981300	0,981198	0,000085
N/A	05.04.2023	17:27:10,557	0,002331	0,002391	0,000190	0,177400	0,203081	0,019564	0,849711	0,852728	0,006979	23,811246	23,960411	0,150086	-0,284550	-0,278980	0,004560	190,586365	190,599106	0,044057	0,981139	0,981193	0,000082
N/A	05.04.2023	17:27:12,531	0,002800	0,002420	0,000224	0,160207	0,197478	0,021485	0,859442	0,852932	0,007148	23,601534	23,934540	0,182459	-0,281667	-0,279504	0,004469	190,637238	190,599075	0,044057	0,981300	0,981202	0,000088
N/A	05.04.2023	17:27:14,571	0,002495	0,002442	0,000216	0,182425	0,195103	0,021439	0,861647	0,853088	0,007330	23,791881	23,929461	0,185758	-0,286735	-0,280736	0,004228	190,637238	190,599075	0,044057	0,981300	0,981219	0,000084
N/A	05.04.2023	17:27:16,491	0,002220	0,002427	0,000225	0,191975	0,196068	0,020972	0,843475	0,852961	0,007495	23,715040	23,886375	0,168338	-0,265822	-0,279279	0,005931	190,586365	190,594849	0,042471	0,980978	0,981193	0,000105
N/A	05.04.2023	17:27:18,516	0,002549	0,002438	0,000228	0,152338	0,192561	0,024495	0,855492	0,852931	0,007483	23,879682	23,863327	0,145399	-0,289648	-0,279862	0,006599	190,637238	190,603317	0,039604	0,981300	0,981193	0,000105
N/A	05.04.2023	17:27:20,494	0,002370	0,002438	0,000228	0,134519	0,184109	0,025637	0,846091	0,851819	0,007420	23,621721	23,822443	0,137788	-0,284085	-0,279835	0,006580	190,637238	190,603317	0,039604	0,980978	0,981166	0,000115
N/A	05.04.2023	17:27:22,467	0,002463	0,002420	0,000216	0,164103	0,180806	0,025430	0,845888	0,852337	0,006675	23,726421	23,807718	0,137825	-0,280165	-0,279839	0,006580	190,586365	190,599075	0,038347	0,980978	0,981153	0,000127
N/A	05.04.2023	17:27:24,702	0,002606	0,002427	0,000220	0,193271	0,180528	0,025260	0,851736	0,852281	0,006677	23,620801	23,794350	0,148031	-0,281526	-0,279886	0,006591	190,586365	190,599075	0,038347	0,981139	0,981152	0,000127
N/A	05.04.2023	17:27:26,400	0,002403	0,002467	0,000155	0,184667	0,179496	0,024772	0,866823	0,854006	0,007557	24,044623	23,799685	0,156279	-0,272844	-0,279573	0,006845	190,637238	190,603333	0,039604	0,980978	0,981139	0,000137
N/A	05.04.2023	17:27:28,441	0,002529	0,002484	0,000148	0,173476	0,174643	0,018529	0,858066	0,853549	0,007077	23,895770	23,783913	0,132616	-0,271412	-0,279270	0,007138	190,637238	190,611801	0,034298	0,981139	0,981139	0,000137
N/A	05.04.2023	17:27:30,430	0,002431	0,002473	0,000146	0,154787	0,171908	0,018860	0,868171	0,855093	0,008095	23,619170	23,765718	0,139400	-0,282619	-0,280132	0,006835	190,637238	190,611801	0,034298	0,981139	0,981139	0,000137
N/A	05.04.2023	17:27:32,344	0,002318	0,002459	0,000153	0,123908	0,166090	0,022022	0,849836	0,854698	0,008237	23,673996	23,750158	0,138247	-0,276518	-0,279799	0,006911	190,637238	190,620285	0,025048	0,981300	0,981139	0,000137
N/A	05.04.2023	17:27:34,326	0,002164	0,002445	0,000172	0,171031	0,165559	0,021800	0,848976	0,854637	0,008280	23,476691	23,722277	0,157238	-0,278223	-0,279272	0,006756	190,586365	190,620285	0,025048	0,981139	0,981139	0,000137
N/A	05.04.2023	17:27:36,312	0,002617	0,002430	0,000144	0,175180	0,166807	0,021894	0,844630	0,853403	0,008596	23,707854	23,731138	0,152747	-0,259572	-0,277431	0,008758	190,586365	190,616028	0,026196	0,981139	0,981126	0,000127
N/A	05.04.2023	17:27:38,441	0,002278	0,002412	0,000148	0,142846	0,163508	0,022305	0,845677	0,852072	0,008438	23,525308	23,708921	0,162201	-0,277218	-0,276638	0,008255	190,586365	190,611801	0,026567	0,981300	0,981126	0,000127
N/A	05.04.2023	17:27:40,314	0,002387	0,002426	0,000136	0,187277	0,163117	0,021795	0,841488	0,851906	0,008640	23,519433	23,692625	0,171115	-0,266932	-0,276730	0,008128	190,637238	190,616043	0,026196	0,981139	0,981139	0,000119
N/A	05.04.2023	17:27:42,402	0,002486	0,002421	0,000132	0,126786	0,160988	0,024073	0,843636	0,850918	0,008867	23,741705	23,681124	0,161784	-0,280616	-0,275978	0,007187	190,637238	190,616028	0,026196	0,981300	0,981139	0,000119
N/A	05.04.2023	17:27:44,236	0,002253	0,002411	0,000140	0,162406	0,163312	0,022586	0,863095	0,852335	0,009370	23,757964	23,692476	0,162016	-0,281733	-0,275782	0,006975	190,637238	190,616028	0,026196	0,981300	0,981166	0,000115
N/A	05.04.2023	17:27:46,518	0,002265	0,002395	0,000145	0,141601	0,161436	0,023432	0,855337	0,853123	0,009174	23,435165	23,668207	0,177541	-0,268942	-0,274846	0,007085	190,637238	190,620285	0,025048	0,981300	0,981193	0,000105
N/A	05.04.2023	17:27:48,373	0,002497	0,002386	0,000134	0,211719	0,162974	0,026158	0,856885	0,853552	0,009223	23,096043	23,624479	0,242882	-0,275401	-0,274336	0,006774	190,637238	190,624512	0,023008	0,981300	0,981206	0,000107
N/A	05.04.2023	17:27:50,510	0,002437	0,002388	0,000135	0,157368	0,160699	0,025272	0,851522	0,852277	0,008226	23,633537	23,590219	0,204135	-0,277057	-0,274687	0,006799	190,637238	190,624512	0,023008	0,980978	0,981206	0,000107
N/A	05.04.2023	17:27:52,172	0,002445	0,002381	0,000129	0,157342	0,159354	0,024957	0,859069	0,852360	0,008295	23,364776	23,545969	0,188860	-0,279620	-0,275371	0,006852	190,637238	190,624512	0,023008	0,981139	0,981206	0,000107
N/A	05.04.2023	17:27:54,158	0,002194	0,002362	0,000138	0,187522	0,162082	0,026172	0,857105	0,851438	0,006870	23,455106	23,532297	0,189018	-0,276524	-0,274863	0,006482	190,637238	190,624512	0,023008	0,980978	0,981193	0,000125
N/A	05.04.2023	17:27:56,161	0,002290	0,002359	0,000139	0,139506	0,163382	0,024433	0,849726	0,851429	0,006872	23,310680	23,502022	0,193307	-0,271740	-0,274465	0,006517	190,637238	190,624512	0,023008	0,981139	0,981179	0,000121
N/A	05.04.2023	17:27:58,149	0,002088	0,002353	0,000150	0,150127	0,161640	0,024583	0,844655	0,851069	0,007121	23,463797	23,500948	0,193496	-0,267257	-0,273551	0,006708	190,637238	190,628738	0,019802	0,981300	0,981193	0,000125
N/A	05.04.2023	17:28:00,199	0,002370	0,002332	0,000126	0,151736	0,159686	0,024340	0,845579	0,851148	0,007048	23,356159	23,471642	0,185789	-0,256463	-0,273292	0,007329	190,637238	190,632980	0,014686	0,980978	0,981179	0,000139
N/A	05.04.2023	17:28:02,449	0,002181	0,002324	0,000132	0,175946	0,162445	0,024133	0,855273	0,851947	0,006914	23,743567	23,489828	0,201537	-0,266044	-0,272361	0,007493	190,637238	190,637222	0,000016	0,981300	0,981179	0,000139
N/A	05.04.2023	17:28:04,112	0,002107	0,002301	0,000144	0,159036	0,160091	0,022833	0,854305	0,853016	0,006093	23,468609	23,485590	0,201392	-0,281280	-0,273556	0,007690	190,637238	190,637222	0,000016	0,981300	0,981193	0,000143
N/A	05.04.2023	17:28:06,038	0,002346	0,002289	0,000133	0,159016	0,162777	0,020316	0,839007	0,852630	0,006841	23,193849	23,439936	0,200149	-0,265351	-0,272284	0,007679	190,637238	190,637222	0,000016	0,981139	0,981179	0,000139
N/A	05.04.2023	17:28:08,015	0,002265	0,002290	0,000133	0,167975	0,163241	0,020370	0,861965	0,852536	0,006690	22,994152	23,376287	0,210976	-0,281937	-0,272301	0,007702	190,637238	190,637222	0,000016	0,981139	0,981166	0,000134
N/A	05.04.2023	17:28:10,379	0,002398	0,002302	0,000136	0,128185	0,162123	0,021971	0,851206	0,852191	0,006639	23,185631	23,355492	0,216861	-0,266126	-0,272067	0,007855	190,637238	190,637222	0,000016	0,981139	0,981153	0,000127
N/A	05.04.2023	17:28:12,309	0,002043	0,002264	0,000140	0,133887	0,155637	0,016903	0,865611	0,852919	0,007607	23,523115	23,391081	0,205139	-0,264551	-0,271163	0,008058	190,637238	190,637222	0,000016	0,981139	0,981139	0,000119
N/A	05.04.2023	17:28:13,961	0,002302	0,002252	0,000130	0,164591	0,156239	0,017097	0,852332	0,852986	0,007597	23,575375	23,386236	0,199499	-0,269209	-0,270508	0,007852	190,637238	190,637222	0,000016	0,981300	0,981166	0,000115
N/A	05.04.2023	17:28:15,974	0,002268	0,002238	0,000115	0,141358	0,154907	0,017618	0,839913	0,851390	0,008192	23,193977	23,372000	0,207116	-0,278196	-0,270390	0,007711	190,637238	190,637222	0,000016	0,981300	0,981179	0,000121
N/A	05.04.2023	17:28:17,968	0,002374	0,002253	0,000121	0,195952	0,155610	0,019139	0,844927	0,850375	0,008174	23,313266	23,360182	0,205987	-0,279148	-0,270609	0,007935	190,586365	190,632996	0,014686	0,981139	0,981193	0,000105
N/A	05.04.2023	17:28:20,074	0,002325	0,002256	0,000122	0,161667	0,157456	0,018503	0,839212	0,849499	0,008790	23,058801	23,339193	0,223572	-0,272506	-0,270672	0,007948	190,586365	190,628738	0,019802	0,981139	0,981193	0,000105
N/A	05.04.2023	17:28:21,887	0,002131	0,002259	0,000117	0,145809	0,157096	0,018699	0,856703	0,850503	0,008874	22,876681	23,290266	0,255751	-0,268414	-0,270769	0,007909	190,637238	190,628738	0,019802	0,981300	0,981193	0,000105
N/A	05.04.2023	17:28:23,875	0,002276	0,002251	0,000112	0,153798	0,157268	0,018655	0,852993	0,851121	0,008757	23,363315	23,290861	0,255927	-0,264401	-0,271430	0,006868	190,535492	190,620255	0,033135	0,981139	0,981206	0,000083
N/A	05.04.2023	17:28:26,232	0,002354	0,002266	0,000113	0,200617	0,159324	0,021966	0,858570	0,851395	0,008949	22,863625	23,217531	0,239990	-0,275990	-0,272259	0,006758	190,484619	190,607544	0,050680	0,981300	0,981206	0,000083
N/A	05.04.2023	17:28:27,894	0,002235	0,002276	0,000103	0,131892	0,157062	0,023352	0,858425	0,851739	0,009148	23,163150	23,192078	0,226774	-0,275920	-0,271813	0,006267	190,637238	190,607544	0,050680	0,981300	0,981206	0,000083
N/A	05.04.2023	17:28:30,145	0,002073	0,002254	0,000115	0,144267	0,155833	0,023627	0,856137	0,853166	0,008275	22,695070	23,150513	0,268323	-0,279986	-0,273032	0,006319	190,586365	190,603333	0,050096	0,981139	0,981206	0,000083
N/A	05.04.2023	17:28:31,813	0,002483	0,002272	0,000133	0,143903	0,153827	0,023524	0,865029	0,853422	0,008612	22,848739	23,138391	0,279094	-0,263680	-0,271511	0,006176	190,637238	190,603317	0,050096	0,981300	0,981219	0,000084
N/A	05.04.2023	17:28:33,912	0,002239	0,002259	0,000127	0,150124	0,155655	0,022163	0,844668	0,852877	0,008964	22,818237	23,107779	0,293234	-0,277631	-0,272469	0,006157	190,535492	190,594833	0,052392	0,981139	0,981219	0,000084
N/A	05.04.2023	17:28:35,769	0,002194	0,002271	0,000110	0,146738	0,156726	0,021310	0,832382	0,850108	0,009769	22,782488	23,046059	0,275260	-0,268831	-0,272826	0,005768	190,586365	190,590591	0,050680	0,981139	0,981219	0,000084
N/A	05.04.2023	17:28:37,772	0,001881	0,002236	0,000157	0,135076	0,154267	0,022011	0,847196	0,849680	0,009775	22,963205	22,995043	0,219278	-0,271337	-0,273003	0,005679	190,637238	190,590591	0,050680	0,981300	0,981219	0,000084
N/A	05.04.2023	17:28:39,765	0,002418	0,002249	0,000165	0,116551	0,152199	0,024372	0,843845	0,850007	0,009480	22,593714	22,945024	0,237483	-0,262769	-0,271718	0,006125	190,586365	190,586365	0,048505	0,981300	0,981219	0,000084
N/A	05.04.2023	17:28:41,749	0,002293	0,002242	0,000161	0,142298	0,147728	0,020176	0,858679	0,851153	0,009640	23,129113	22,929680	0,216552	-0,263105	-0,270381	0,006107	190,586365	190,586365	0,048505	0,981139	0,981219	0,000084
N/A	05.04.2023	17:28:43,851	0,002229	0,002234	0,000159	0,132606	0,145306	0,020095	0,831367	0,850500	0,010728	22,549040	22,887199	0,237869	-0,269423	-0,270124	0,006074	190,535492	190,582138	0,050680	0,981139	0,981219	0,000084
N/A	05.04.2023	17:28:45,668	0,002120	0,002233	0,000160	0,147761	0,145469	0,020107	0,846922	0,849685	0,010584	22,599134	22,864069	0,252055	-0,256922	-0,269166	0,007174	190,433731	190,565186	0,063091	0,981300	0,981219	0,000084
N/A	05.04.2023	17:28:47,653	0,002306	0,002235	0,000161	0,129615	0,143454	0,020406	0,846673	0,849158	0,010562	22,486495	22,791002	0,219109	-0,268381	-0,269498	0,007024	190,535492	190,565170	0,063091	0,981139	0,981219	0,000084
N/A	05.04.2023	17:28:50,011	0,002262	0,002228	0,000157	0,139477	0,138359	0,009616	0,855993	0,848943	0,010378	22,899617	22,794001	0,220436	-0,262816	-0,268400	0,006947	190,586365	190,573654	0,057906	0,981300	0,981219	0,000084
N/A	05.04.2023	17:28:51,671	0,002464	0,002247	0,000171	0,149726	0,139845	0,009900	0,842139	0,847586	0,010086	22,768569	22,761118	0,187304	-0,261486	-0,267197	0,006774	190,535492	190,565170	0,055130	0,981300	0,981219	0,000084
N/A	05.04.2023	17:28:53,925	0,002168	0,002255	0,000164	0,170695	0,142047	0,013321	0,843581	0,846539	0,009764	22,667484	22,758820	0,188355	-0,265451	-0,265986	0,005449	190,637238	190,569397	0,058746	0,981300	0,981233	0,000083
N/A	05.04.2023	17:28:55,915	0,002162	0,002228	0,000149	0,149458	0,142510	0,013487	0,855783	0,845769	0,008449	22,671943	22,744085	0,187595	-0,262018	-0,265848	0,005533	190,433731	190,552475	0,066276	0,981300	0,981233	0,000083
N/A	05.04.2023	17:28:57,604	0,002508	0,002250	0,000170	0,140603	0,141717	0,013277	0,836672	0,845103	0,008849	22,662044	22,731071	0,187401	-0,262427	-0,264581	0,004160	190,484619	190,548203	0,069029	0,981139	0,981233	0,000083
N/A	05.04.2023	17:28:59,583	0,002107	0,002243	0,000174	0,126208	0,140006	0,013880	0,854849	0,846975	0,008271	22,962599	22,746078	0,198762	-0,268986	-0,264593	0,004175	190,535492	190,543961	0,068027	0,981139	0,981233	0,000083
N/A	05.04.2023	17:29:01,521	0,002155	0,002266	0,000136	0,075257	0,135021	0,023334	0,856696	0,847767	0,008736	22,635003	22,718729	0,188484	-0,256072	-0,263321	0,004258	190,535492	190,535477	0,061360	0,980978	0,981206	0,000107
N/A	05.04.2023	17:29:03,680	0,002216	0,002249	0,000128	0,140717	0,137035	0,022627	0,850676	0,848336	0,008679	22,640790	22,722654	0,186120	-0,258621	-0,262976	0,004470	190,535492	190,531235	0,059246	0,981139	0,981193	0,000105
N/A	05.04.2023	17:29:05,489	0,002514	0,002267	0,000149	0,139844	0,136831	0,022586	0,858012	0,848280	0,008609	22,660153	22,683573	0,135317	-0,259743	-0,262696	0,004565	190,535492	190,526993	0,056709	0,981300	0,981206	0,000107
N/A	05.04.2023	17:29:07,797	0,002148	0,002261	0,000153	0,168484	0,139820	0,024287	0,846805	0,849567	0,006819	22,548365	22,683517	0,135378	-0,261723	-0,262054	0,004045	190,535492	190,526993	0,056709	0,981300	0,981219	0,000108
N/A	05.04.2023	17:29:09,459	0,002094	0,002259	0,000155	0,143239	0,139444	0,024187	0,848351	0,849686	0,006781	23,247622	22,737558	0,208381	-0,256536	-0,262022	0,004091	190,433731	190,527023	0,056709	0,980978	0,981193	0,000125
N/A	05.04.2023	17:29:11,569	0,002312	0,002259	0,000155	0,128721	0,139369	0,024222	0,852330	0,850157	0,006749	22,502791	22,738916	0,206642	-0,266514	-0,261866	0,003856	190,637238	190,535507	0,065081	0,981139	0,981193	0,000125
N/A	05.04.2023	17:29:13,694	0,002559	0,002284	0,000178	0,135479	0,139036	0,024247	0,837906	0,848650	0,007323	22,648088	22,717957	0,201554	-0,268337	-0,262326	0,004285	190,535492	190,531250	0,063092	0,981139	0,981179	0,000121
N/A	05.04.2023	17:29:15,671	0,002469	0,002284	0,000178	0,126161	0,137072	0,024257	0,859294	0,850080	0,007605	22,572558	22,701622	0,204992	-0,267167	-0,262800	0,004493	190,637238	190,539734	0,070155	0,981300	0,981179	0,000121
N/A	05.04.2023	17:29:17,376	0,002417	0,002305	0,000178	0,133043	0,133934	0,021826	0,858560	0,851328	0,007670	22,543979	22,691328	0,209904	-0,267233	-0,262948	0,004616	190,637238	190,539734	0,070155	0,980978	0,981153	0,000127
N/A	05.04.2023	17:29:19,355	0,002273	0,002314	0,000173	0,137288	0,132920	0,021316	0,855169	0,851277	0,007640	22,123790	22,645647	0,266516	-0,270328	-0,263641	0,005065	190,535492	190,548203	0,061835	0,981139	0,981139	0,000119
N/A	05.04.2023	17:29:21,336	0,002314	0,002298	0,000162	0,140616	0,132921	0,021316	0,843943	0,851883	0,006593	22,907785	22,666128	0,277120	-0,262050	-0,263609	0,005075	190,637238	190,560913	0,063246	0,981300	0,981153	0,000127
N/A	05.04.2023	17:29:23,322	0,002129	0,002300	0,000159	0,140943	0,134149	0,021319	0,845752	0,851125	0,006742	22,370590	22,616791	0,272195	-0,251535	-0,262155	0,005837	190,637238	190,569397	0,066274	0,981300	0,981166	0,000134
N/A	05.04.2023	17:29:25,299	0,002216	0,002305	0,000155	0,097966	0,136042	0,015947	0,852978	0,850815	0,006546	22,303400	22,589159	0,286628	-0,265167	-0,262913	0,005559	190,586365	190,573654	0,065530	0,981300	0,981193	0,000125
N/A	05.04.2023	17:29:27,283	0,002263	0,002309	0,000153	0,100680	0,132705	0,018811	0,857987	0,851424	0,006864	22,381550	22,567558	0,292100	-0,264728	-0,263422	0,005408	190,586365	190,577881	0,064474	0,980818	0,981166	0,000165
N/A	05.04.2023	17:29:29,404	0,001821	0,002251	0,000194	0,121132	0,131146	0,018941	0,845009	0,850340	0,006755	22,606835	22,563112	0,290967	-0,265665	-0,263915	0,005311	190,586365	190,582138	0,063091	0,980657	0,981112	0,000215
N/A	05.04.2023	17:29:31,289	0,002205	0,002256	0,000192	0,128255	0,127794	0,014849	0,862759	0,851670	0,007522	21,921665	22,510887	0,345068	-0,256137	-0,263450	0,005748	190,586365	190,586365	0,061358	0,980657	0,981059	0,000242
N/A	05.04.2023	17:29:33,268	0,002292	0,002272	0,000185	0,178738	0,130752	0,020621	0,843786	0,851290	0,007815	22,402256	22,440439	0,255709	-0,255613	-0,263373	0,005854	190,637238	190,603333	0,039604	0,980978	0,981059	0,000242
N/A	05.04.2023	17:29:35,254	0,002050	0,002251	0,000195	0,188311	0,135718	0,026441	0,840065	0,850267	0,008443	22,122971	22,408789	0,270376	-0,256491	-0,262538	0,006076	190,484619	190,590622	0,050680	0,980978	0,981045	0,000242
N/A	05.04.2023	17:29:37,354	0,002275	0,002227	0,000170	0,147280	0,136701	0,026650	0,842795	0,850675	0,007893	22,398515	22,387991	0,259683	-0,258930	-0,261754	0,005863	190,637238	190,599075	0,049108	0,980657	0,981005	0,000264
N/A	05.04.2023	17:29:39,172	0,002308	0,002213	0,000155	0,196581	0,142569	0,031441	0,832872	0,848473	0,008892	22,321306	22,367052	0,253504	-0,261549	-0,261285	0,005610	190,535492	190,590591	0,050680	0,980978	0,980978	0,000247
N/A	05.04.2023	17:29:41,693	0,002260	0,002200	0,000142	0,149885	0,143973	0,031353	0,843282	0,847200	0,008396	22,126696	22,332277	0,255640	-0,256127	-0,260360	0,005453	190,535492	190,582108	0,050680	0,980764	0,980961	0,000255
N/A	05.04.2023	17:29:43,471	0,002148	0,002190	0,000141	0,186459	0,148070	0,033537	0,849407	0,846720	0,008057	21,731448	22,299583	0,305044	-0,262732	-0,259727	0,004559	190,535492	190,582108	0,050680	0,980818	0,980934	0,000251
N/A	05.04.2023	17:29:45,108	0,002868	0,002236	0,000241	1,334286	0,247543	0,343866	0,747808	0,838708	0,029726	23,345924	22,336096	0,396862	-0,249663	-0,258695	0,005323	190,535492	190,573624	0,049108	0,980657	0,980880	0,000234
N/A	05.04.2023	17:29:47,082	0,007060	0,002647	0,001410	-7,782407	-0,412736	2,345940	0,159151	0,781492	0,198216	32,630195	23,191063	2,998911	-0,202513	-0,254610	0,017100	190,535492	190,565170	0,045803	0,980818	0,980840	0,000193
N/A	05.04.2023	17:29:49,058	0,013783	0,003611	0,003497	5,278077	0,018940	2,867153	-0,445071	0,673321	0,403521	56,900907	26,074188	10,156703	-0,148204	-0,244863	0,034755	190,637238	190,569412	0,050096	0,980978	0,980813	0,000138
N/A	05.04.2023	17:29:51,176	0,024018	0,005424	0,006807	-313,473853	-26,112272	90,540825	-0,928092	0,524481	0,607207	124,400128	34,575733	30,032990	-0,098180	-0,230984	0,054018	190,586365	190,569412	0,050096	0,980818	0,980813	0,000138
N/A	05.04.2023	17:29:53,188	0,032765	0,008003	0,010289	-313,473853	-52,245190	122,053421	-1,577588	0,322598	0,846521	186,075668	48,198139	52,660076	-0,075087	-0,215102	0,068868	190,586365	190,569412	0,050096	0,980818	0,980827	0,000129
N/A	05.04.2023	17:29:55,408	0,040507	0,011194	0,013702	-313,473853	-78,378693	141,796692	-1,903066	0,092112	1,040406	236,089161	66,045433	74,647171	-0,068753	-0,199487	0,079189	190,484619	190,560928	0,055305	0,980978	0,980854	0,000124
N/A	05.04.2023	17:29:57,039	0,051435	0,015290	0,017591	-313,473853	-104,516411	154,351898	-2,314772	-0,171101	1,217434	287,040201	88,098595	96,479881	-0,016705	-0,179578	0,092678	190,637238	190,560928	0,055305	0,980657	0,980827	0,000129
N/A	05.04.2023	17:29:59,344	0,057933	0,019947	0,020861	-313,473853	-130,654922	161,406052	-2,632983	-0,460521	1,359707	333,306454	114,030556	116,812431	0,024822	-0,156135	0,106066	190,637238	190,573654	0,053686	0,980657	0,980800	0,000128
N/A	05.04.2023	17:30:01,011	0,065151	0,025186	0,023719	-313,473853	-156,790024	163,675980	-2,827432	-0,766374	1,449700	385,920114	144,324020	136,385727	-0,000786	-0,134623	0,109447	190,637238	190,573654	0,053686	0,980818	0,980813	0,000120
N/A	05.04.2023	17:30:02,922	0,072079	0,031001	0,026039	-313,473853	-182,929214	161,356201	-3,048494	-1,089821	1,492801	441,926704	179,291138	154,808411	0,023011	-0,110910	0,110270	190,637238	190,582108	0,055127	0,980818	0,980800	0,000108
N/A	05.04.2023	17:30:04,913	0,079930	0,037473	0,027837	-313,473853	-209,064529	154,249329	-3,145379	-1,422209	1,467082	505,171473	219,544861	172,066330	-0,020917	-0,091309	0,102760	190,637238	190,590591	0,055127	0,980978	0,980818	0,000119
N/A	05.04.2023	17:30:07,024	0,089319	0,044737	0,029125	-313,473853	-235,202896	141,626297	-3,201356	-1,759773	1,358922	592,364260	267,097595	190,311707	0,161356	-0,055968	0,111037	190,586365	190,594849	0,052392	0,980818	0,980818	0,000119
N/A	05.04.2023	17:30:08,911	0,100330	0,052859	0,029964	-313,473853	-261,436920	121,564026	-3,129780	-2,082905	1,154019	707,418918	324,103668	211,890991	0,143806	-0,023179	0,106648	190,637238	190,603317	0,050096	0,980657	0,980818	0,000119
N/A	05.04.2023	17:30:11,157	0,115613	0,061905	0,031240	-313,473853	-286,911194	92,015770	-3,052528	-2,350545	0,939203	819,942466	389,713043	234,156128	0,254977	0,014945	0,117891	190,586365	190,607544	0,045803	0,980657	0,980804	0,000127
N/A	05.04.2023	17:30:13,213	0,129854	0,071578	0,032910	-313,473853	-313,473846	0,000000	-2,780557	-2,545169	0,726303	982,898924	466,879547	265,050537	0,457552	0,065425	0,162812	190,637238	190,607544	0,045803	0,980978	0,980804	0,000127
N/A	05.04.2023	17:30:14,873	0,144342	0,081605	0,035342	-313,473853	-313,473846	0,000000	-2,527998	-2,678494	0,520028	1162,185850	553,361633	308,836273	0,746102	0,135782	0,246565	190,637238	190,611801	0,046016	0,980818	0,980804	0,000127
N/A	05.04.2023	17:30:17,175	0,161337	0,092319	0,038535	-313,473853	-313,473846	0,000000	-2,277574	-2,736827	0,413701	1320,465817	647,894226	356,178101	1,122285	0,235563	0,366555	190,586365	190,611801	0,046016	0,980657	0,980791	0,000134
N/A	05.04.2023	17:30:18,843	0,171282	0,103217	0,040965	-313,473853	-313,473846	0,000000	-1,840524	-2,731615	0,425389	1514,996648	754,469788	409,153687	1,535446	0,369246	0,509958	190,637238	190,624512	0,023008	0,980818	0,980778	0,000121
N/A	05.04.2023	17:30:20,923	0,185017	0,114349	0,043675	-313,473853	-313,473846	0,000000	-1,556032	-2,668387	0,535195	1702,232644	872,402527	462,634827	1,888545	0,528017	0,654873	190,586365	190,620285	0,025048	0,980978	0,980804	0,000127
