Spectrum	Date	Time	CO% (1) 191C (2of3)	CO% (1) 191C (2of3) average	CO% (1) 191C (2of3) stdev	CO2% (20) 191C (1of2) R4	CO2% (20) 191C (1of2) R4 average	CO2% (20) 191C (1of2) R4 stdev	H2O% (25) 191C	H2O% (25) 191C average	H2O% (25) 191C stdev	CO (500) 191C (1of3)	CO (500) 191C (1of3) average	CO (500) 191C (1of3) stdev	CO2 low% (4) 191C (2of2)	CO2 low% (4) 191C (2of2) average	CO2 low% (4) 191C (2of2) stdev	Temp (C)	Temp (C) average	Temp (C) stdev	Pressure (Atm)	Pressure (Atm) average	Pressure (Atm) stdev	
N/A	03.04.2023	17:24:21,430	0,001041	0,001106	0,000205	3,702345	3,729785	0,039939	-0,176668	-0,180013	0,008969	5,080066	5,229475	0,141531	-0,027739	-0,032521	0,005587	190,789856	190,709290	0,059241	0,985798	0,985785	0,000046
N/A	03.04.2023	17:24:23,354	0,001394	0,001124	0,000221	3,607430	3,712224	0,043698	-0,178223	-0,180552	0,008615	4,797120	5,180966	0,180052	-0,034348	-0,032150	0,005270	190,637238	190,705063	0,062620	0,985798	0,985785	0,000046
N/A	03.04.2023	17:24:25,333	0,001422	0,001162	0,000231	3,676791	3,709462	0,044887	-0,186870	-0,179992	0,007878	5,248474	5,199846	0,173622	-0,038055	-0,032119	0,005232	190,688110	190,705078	0,062620	0,985798	0,985785	0,000046
N/A	03.04.2023	17:24:27,351	0,001078	0,001141	0,000225	3,766547	3,711849	0,047237	-0,180227	-0,180545	0,007616	5,181579	5,191739	0,171858	-0,032724	-0,032135	0,005234	190,688110	190,709274	0,059241	0,985638	0,985771	0,000063
N/A	03.04.2023	17:24:29,462	0,001106	0,001124	0,000219	3,731191	3,715254	0,047018	-0,193361	-0,181710	0,008446	5,468045	5,224193	0,184832	-0,032066	-0,031658	0,004922	190,789856	190,717773	0,063088	0,985316	0,985731	0,000145
N/A	03.04.2023	17:24:31,447	0,001184	0,001151	0,000202	3,769332	3,721693	0,048810	-0,172754	-0,181031	0,008835	5,372957	5,213020	0,169606	-0,032032	-0,031345	0,004752	190,840744	190,722031	0,069733	0,985638	0,985718	0,000145
N/A	03.04.2023	17:24:33,642	0,001071	0,001170	0,000180	3,752310	3,719959	0,047159	-0,188583	-0,181760	0,009085	5,447254	5,219941	0,177831	-0,027801	-0,030755	0,004713	190,738983	190,722031	0,069733	0,985798	0,985718	0,000145
N/A	03.04.2023	17:24:35,310	0,001213	0,001149	0,000155	3,776407	3,720668	0,048001	-0,184645	-0,182285	0,009051	5,055465	5,210266	0,183762	-0,033081	-0,031184	0,004666	190,789856	190,734726	0,066715	0,985638	0,985705	0,000145
N/A	03.04.2023	17:24:37,224	0,001073	0,001166	0,000131	3,703194	3,717172	0,047582	-0,190453	-0,181807	0,008376	5,417253	5,227150	0,193263	-0,029634	-0,031210	0,004656	190,738983	190,743225	0,059244	0,985798	0,985704	0,000145
N/A	03.04.2023	17:24:39,296	0,001179	0,001179	0,000124	3,658933	3,713602	0,050368	-0,180127	-0,183020	0,006696	5,243537	5,234878	0,191781	-0,032048	-0,031011	0,004556	190,789856	190,747452	0,060715	0,985798	0,985718	0,000145
N/A	03.04.2023	17:24:41,574	0,001371	0,001190	0,000135	3,652433	3,709971	0,053240	-0,182327	-0,183611	0,006243	5,058706	5,216606	0,197657	-0,029986	-0,031877	0,002863	190,840744	190,760193	0,063092	0,985638	0,985704	0,000145
N/A	03.04.2023	17:24:43,549	0,001037	0,001181	0,000142	3,724332	3,710103	0,053277	-0,183369	-0,183134	0,006000	4,970614	5,195089	0,209883	-0,028993	-0,031542	0,002952	190,840744	190,764450	0,066865	0,985798	0,985704	0,000145
N/A	03.04.2023	17:24:45,184	0,000918	0,001170	0,000157	3,705636	3,710377	0,053242	-0,181006	-0,183495	0,005698	5,186175	5,203932	0,206809	-0,035762	-0,032211	0,002920	190,840744	190,768661	0,070157	0,985477	0,985678	0,000155
N/A	03.04.2023	17:24:47,173	0,001115	0,001147	0,000140	3,640052	3,713096	0,048091	-0,177898	-0,183468	0,005726	5,195320	5,237114	0,162882	-0,032436	-0,032051	0,002844	190,789856	190,781372	0,056711	0,985638	0,985664	0,000151
N/A	03.04.2023	17:24:49,155	0,001270	0,001135	0,000118	3,677532	3,713158	0,048040	-0,172668	-0,182285	0,006388	5,236428	5,236111	0,162842	-0,029349	-0,031326	0,002214	190,688110	190,781372	0,056711	0,985798	0,985664	0,000151
N/A	03.04.2023	17:24:51,241	0,001184	0,001143	0,000118	3,785212	3,714714	0,050180	-0,187562	-0,182896	0,006523	5,474265	5,260501	0,175370	-0,031375	-0,031214	0,002171	190,688110	190,781372	0,056711	0,985638	0,985664	0,000151
N/A	03.04.2023	17:24:53,076	0,001487	0,001175	0,000153	3,662468	3,708987	0,052017	-0,185528	-0,182243	0,005723	5,394157	5,254344	0,168586	-0,027347	-0,030820	0,002416	190,637238	190,768661	0,070157	0,985798	0,985704	0,000107
N/A	03.04.2023	17:24:55,232	0,001108	0,001169	0,000154	3,693581	3,702674	0,048506	-0,179079	-0,182770	0,005018	5,213569	5,241062	0,164624	-0,027858	-0,030472	0,002524	190,738983	190,760178	0,066718	0,985691	0,985709	0,000105
N/A	03.04.2023	17:24:57,423	0,001144	0,001175	0,000151	3,764108	3,703657	0,049708	-0,186094	-0,182563	0,004803	5,395540	5,236753	0,159327	-0,044118	-0,031832	0,004542	190,637238	190,751709	0,075539	0,985156	0,985655	0,000187
N/A	03.04.2023	17:24:59,092	0,001096	0,001165	0,000152	3,684005	3,695957	0,044274	-0,184776	-0,182574	0,004808	5,186020	5,247633	0,150007	-0,036747	-0,032138	0,004752	190,738983	190,747482	0,074626	0,985477	0,985642	0,000194
N/A	03.04.2023	17:25:01,075	0,001165	0,001173	0,000149	3,736843	3,698761	0,045813	-0,179292	-0,181644	0,004184	5,364722	5,243254	0,145300	-0,036815	-0,032736	0,004859	190,738983	190,747452	0,074626	0,985316	0,985602	0,000208
N/A	03.04.2023	17:25:02,988	0,001080	0,001165	0,000152	3,745192	3,705950	0,045763	-0,172311	-0,180992	0,004975	5,681403	5,279743	0,192644	-0,030603	-0,032616	0,004896	190,738983	190,743225	0,073434	0,985798	0,985602	0,000208
N/A	03.04.2023	17:25:05,265	0,001192	0,001150	0,000138	3,640950	3,704993	0,047085	-0,185974	-0,181296	0,005172	5,049979	5,279016	0,193569	-0,038778	-0,033348	0,005119	190,688110	190,730515	0,068027	0,985638	0,985602	0,000208
N/A	03.04.2023	17:25:07,323	0,001178	0,001161	0,000133	3,722962	3,704879	0,047035	-0,172297	-0,180374	0,005726	5,017311	5,282907	0,187169	-0,040990	-0,034348	0,005357	190,738983	190,722031	0,058746	0,985316	0,985562	0,000214
N/A	03.04.2023	17:25:08,966	0,001133	0,001179	0,000110	3,627010	3,698326	0,052121	-0,187932	-0,180951	0,006131	5,117899	5,277218	0,191367	-0,030442	-0,033905	0,005449	190,688110	190,709305	0,045803	0,985638	0,985575	0,000213
N/A	03.04.2023	17:25:11,023	0,001170	0,001184	0,000108	3,690809	3,702556	0,048924	-0,172993	-0,180542	0,006505	5,360036	5,290945	0,190866	-0,038463	-0,034407	0,005577	190,688110	190,700851	0,038347	0,985798	0,985588	0,000222
N/A	03.04.2023	17:25:13,269	0,001040	0,001165	0,000112	3,691040	3,703682	0,048449	-0,187399	-0,181770	0,006270	5,062041	5,276412	0,201724	-0,020193	-0,033644	0,006820	190,738983	190,705078	0,039604	0,985798	0,985588	0,000222
N/A	03.04.2023	17:25:14,936	0,001126	0,001160	0,000112	3,635517	3,691207	0,044673	-0,159663	-0,179445	0,008648	5,452592	5,274606	0,199880	-0,031718	-0,033673	0,006810	190,637238	190,700821	0,044057	0,985638	0,985588	0,000222
N/A	03.04.2023	17:25:16,856	0,001040	0,001123	0,000051	3,654691	3,690559	0,045181	-0,172765	-0,178381	0,008617	5,148991	5,254176	0,199077	-0,039228	-0,034663	0,006669	190,688110	190,705078	0,039604	0,985798	0,985588	0,000222
N/A	03.04.2023	17:25:18,836	0,000927	0,001108	0,000076	3,673014	3,688845	0,045445	-0,172571	-0,177839	0,008772	5,270838	5,258947	0,198701	-0,034510	-0,035217	0,006319	190,688110	190,700851	0,038347	0,985798	0,985597	0,000228
N/A	03.04.2023	17:25:20,822	0,001055	0,001100	0,000077	3,705205	3,683936	0,039349	-0,172284	-0,176688	0,008492	5,355044	5,255573	0,196502	-0,034956	-0,034454	0,005666	190,688110	190,705078	0,033135	0,985477	0,985624	0,000187
N/A	03.04.2023	17:25:23,177	0,001067	0,001098	0,000078	3,649911	3,681095	0,040556	-0,174781	-0,175855	0,008108	5,122910	5,250314	0,199357	-0,029901	-0,033883	0,005758	190,688110	190,700806	0,031622	0,985798	0,985651	0,000187
N/A	03.04.2023	17:25:24,823	0,000878	0,001074	0,000097	3,733408	3,680809	0,040137	-0,173312	-0,175357	0,008061	5,286651	5,243808	0,196538	-0,034337	-0,033677	0,005687	190,637238	190,692337	0,034011	0,985638	0,985678	0,000155
N/A	03.04.2023	17:25:26,913	0,001409	0,001101	0,000137	3,808689	3,686100	0,051868	-0,188153	-0,176677	0,008782	5,302942	5,212269	0,143010	-0,040656	-0,034514	0,005929	190,738983	190,692368	0,034011	0,985638	0,985664	0,000151
N/A	03.04.2023	17:25:28,789	0,001005	0,001086	0,000136	3,781898	3,697846	0,056469	-0,179975	-0,176177	0,008366	5,104289	5,216796	0,138185	-0,041476	-0,034739	0,006152	190,738983	190,696594	0,036513	0,985798	0,985678	0,000155
N/A	03.04.2023	17:25:30,766	0,001020	0,001072	0,000134	3,675477	3,693889	0,056212	-0,188169	-0,177500	0,008932	5,639211	5,268620	0,169613	-0,031566	-0,033954	0,005877	190,738983	190,696594	0,036513	0,985638	0,985704	0,000107
N/A	03.04.2023	17:25:32,712	0,000700	0,001036	0,000170	3,709628	3,700774	0,052192	-0,177621	-0,176640	0,008312	5,129186	5,269561	0,168731	-0,031763	-0,034064	0,005817	190,738983	190,700821	0,038347	0,985798	0,985718	0,000108
N/A	03.04.2023	17:25:34,881	0,001123	0,001032	0,000167	3,715767	3,702853	0,052256	-0,178676	-0,177114	0,008247	5,123599	5,249857	0,170995	-0,034721	-0,033752	0,005658	190,637238	190,696594	0,042471	0,985691	0,985709	0,000105
N/A	03.04.2023	17:25:36,671	0,001020	0,001031	0,000167	3,692457	3,702972	0,052228	-0,180789	-0,176563	0,007700	5,379317	5,276298	0,163687	-0,032545	-0,034782	0,003779	190,738983	190,696594	0,042471	0,985798	0,985709	0,000105
N/A	03.04.2023	17:25:38,658	0,000949	0,001016	0,000166	3,729741	3,710824	0,048083	-0,185831	-0,178744	0,005995	5,334390	5,266447	0,155463	-0,033511	-0,034931	0,003681	190,789856	190,709305	0,045803	0,985477	0,985696	0,000124
N/A	03.04.2023	17:25:41,013	0,001356	0,001042	0,000193	3,671913	3,712259	0,046486	-0,179131	-0,179274	0,005692	5,146126	5,266208	0,155662	-0,032310	-0,034354	0,003483	190,789856	190,717789	0,050680	0,985798	0,985696	0,000124
N/A	03.04.2023	17:25:42,644	0,000984	0,001047	0,000190	3,729688	3,716982	0,044991	-0,187202	-0,180494	0,005693	5,333575	5,271437	0,156881	-0,035273	-0,034418	0,003493	190,738983	190,722031	0,050096	0,985798	0,985696	0,000124
N/A	03.04.2023	17:25:44,635	0,001244	0,001063	0,000199	3,701366	3,716662	0,045096	-0,180890	-0,181211	0,005073	5,208738	5,259244	0,155471	-0,024154	-0,033518	0,004568	190,637238	190,717789	0,055127	0,985798	0,985722	0,000106
N/A	03.04.2023	17:25:46,622	0,001058	0,001062	0,000199	3,703128	3,721097	0,040296	-0,179189	-0,181578	0,004711	5,541689	5,294142	0,168538	-0,028285	-0,033383	0,004706	190,637238	190,713547	0,059407	0,985798	0,985722	0,000106
N/A	03.04.2023	17:25:48,707	0,001061	0,001077	0,000190	3,603204	3,710246	0,052394	-0,176243	-0,181822	0,004302	5,221058	5,288676	0,169862	-0,031385	-0,033137	0,004729	190,688110	190,717773	0,055127	0,985477	0,985709	0,000126
N/A	03.04.2023	17:25:50,546	0,001240	0,001063	0,000168	3,718173	3,702703	0,042518	-0,161154	-0,179573	0,006941	5,377767	5,294912	0,171796	-0,034458	-0,032621	0,004134	190,738983	190,717789	0,055127	0,985798	0,985722	0,000126
N/A	03.04.2023	17:25:52,523	0,000806	0,001047	0,000184	3,718178	3,697393	0,035051	-0,179824	-0,179560	0,006940	5,149160	5,298651	0,167709	-0,023967	-0,031161	0,003801	190,738983	190,717789	0,055127	0,985798	0,985722	0,000126
N/A	03.04.2023	17:25:54,505	0,001056	0,001050	0,000184	3,657515	3,695897	0,036429	-0,183230	-0,179148	0,006517	5,599641	5,295353	0,160645	-0,031637	-0,031167	0,003802	190,738983	190,717789	0,055127	0,985959	0,985749	0,000140
N/A	03.04.2023	17:25:56,491	0,001096	0,001083	0,000147	3,784209	3,702112	0,044461	-0,169540	-0,178475	0,007082	5,164650	5,298309	0,157607	-0,028215	-0,030872	0,003888	190,738983	190,717789	0,055127	0,985638	0,985736	0,000142
N/A	03.04.2023	17:25:58,784	0,001059	0,001077	0,000147	3,714631	3,702018	0,044431	-0,169032	-0,177671	0,007587	5,195601	5,304309	0,151608	-0,027497	-0,030270	0,003796	190,738983	190,726273	0,049108	0,985798	0,985745	0,000143
N/A	03.04.2023	17:26:00,450	0,000941	0,001071	0,000151	3,688194	3,701662	0,044531	-0,178056	-0,177443	0,007525	5,414680	5,307256	0,153530	-0,028766	-0,029955	0,003747	190,738983	190,726273	0,049108	0,985638	0,985731	0,000145
N/A	03.04.2023	17:26:02,440	0,001065	0,001080	0,000146	3,725008	3,701267	0,044280	-0,178703	-0,176849	0,007070	5,422923	5,314634	0,157039	-0,038658	-0,030384	0,004424	190,688110	190,717819	0,045803	0,985798	0,985758	0,000121
N/A	03.04.2023	17:26:04,572	0,001143	0,001063	0,000120	3,734425	3,706476	0,044190	-0,173656	-0,176393	0,007086	5,069228	5,308226	0,165862	-0,033899	-0,030516	0,004510	190,738983	190,713562	0,040582	0,985638	0,985745	0,000125
N/A	03.04.2023	17:26:06,441	0,001217	0,001082	0,000125	3,665961	3,701166	0,044969	-0,178766	-0,175690	0,006290	5,249789	5,301244	0,166460	-0,028847	-0,029981	0,004269	190,688110	190,709305	0,040340	0,985638	0,985731	0,000127
N/A	03.04.2023	17:26:08,412	0,001131	0,001073	0,000116	3,789992	3,708552	0,051768	-0,190329	-0,176477	0,007478	5,400718	5,317242	0,165986	-0,031837	-0,030621	0,003873	190,789856	190,722031	0,039604	0,985638	0,985718	0,000128
N/A	03.04.2023	17:26:10,522	0,000931	0,001062	0,000123	3,671484	3,705915	0,052864	-0,183344	-0,176823	0,007707	5,175176	5,286700	0,154236	-0,029722	-0,030741	0,003816	190,688110	190,726273	0,031622	0,985477	0,985691	0,000143
N/A	03.04.2023	17:26:12,420	0,001246	0,001077	0,000134	3,664851	3,711052	0,044273	-0,193052	-0,178224	0,009010	5,295007	5,292862	0,152846	-0,027983	-0,030457	0,003890	190,738983	190,730530	0,029371	0,985477	0,985691	0,000143
N/A	03.04.2023	17:26:14,703	0,001279	0,001081	0,000138	3,714502	3,710746	0,044232	-0,182210	-0,179978	0,007265	4,997615	5,261182	0,171861	-0,027131	-0,029846	0,003778	190,688110	190,726273	0,031622	0,985798	0,985691	0,000143
N/A	03.04.2023	17:26:16,680	0,001113	0,001106	0,000108	3,751042	3,713485	0,045726	-0,174670	-0,179549	0,007425	5,214344	5,266614	0,169005	-0,036318	-0,030876	0,003713	190,738983	190,726273	0,031622	0,985638	0,985678	0,000139
N/A	03.04.2023	17:26:18,341	0,001318	0,001128	0,000122	3,712119	3,718035	0,042233	-0,173497	-0,178738	0,007518	5,294159	5,241158	0,133575	-0,040565	-0,031620	0,004654	190,637238	190,717789	0,040340	0,985638	0,985651	0,000107
N/A	03.04.2023	17:26:20,649	0,000872	0,001109	0,000143	3,667923	3,708344	0,038877	-0,181405	-0,179727	0,006957	5,234418	5,246972	0,131444	-0,034510	-0,032144	0,004590	190,738983	190,717789	0,040340	0,985477	0,985638	0,000119
N/A	03.04.2023	17:26:22,319	0,001163	0,001118	0,000143	3,712490	3,708166	0,038850	-0,179634	-0,180610	0,006095	5,046858	5,234576	0,143215	-0,030235	-0,032373	0,004402	190,738983	190,717789	0,040340	0,985798	0,985637	0,000119
N/A	03.04.2023	17:26:24,270	0,001157	0,001136	0,000132	3,660128	3,705827	0,040950	-0,175920	-0,180432	0,006207	5,194463	5,216225	0,131683	-0,037579	-0,033107	0,004480	190,738983	190,717789	0,040340	0,985798	0,985651	0,000127
N/A	03.04.2023	17:26:26,246	0,001213	0,001148	0,000131	3,631907	3,698069	0,045547	-0,177798	-0,180357	0,006235	5,140683	5,192705	0,115636	-0,035862	-0,032874	0,004231	190,789856	190,726257	0,044057	0,985316	0,985611	0,000151
N/A	03.04.2023	17:26:28,232	0,001117	0,001146	0,000132	3,706850	3,695771	0,044222	-0,180580	-0,180934	0,005868	5,116883	5,196676	0,111764	-0,038585	-0,033264	0,004539	190,688110	190,722046	0,045156	0,985798	0,985624	0,000160
N/A	03.04.2023	17:26:30,322	0,000941	0,001123	0,000142	3,678894	3,696849	0,043583	-0,192835	-0,182106	0,006737	4,988919	5,174937	0,125072	-0,033900	-0,033685	0,004321	190,738983	190,726257	0,044057	0,985798	0,985637	0,000168
N/A	03.04.2023	17:26:32,160	0,001221	0,001131	0,000145	3,694149	3,688862	0,032278	-0,185230	-0,181681	0,006319	5,186711	5,157103	0,103317	-0,035741	-0,034011	0,004316	190,840744	190,730515	0,052395	0,985477	0,985624	0,000174
N/A	03.04.2023	17:26:34,137	0,001059	0,001142	0,000133	3,755297	3,695846	0,036911	-0,195155	-0,182665	0,007425	5,231429	5,161790	0,105465	-0,033669	-0,034340	0,004105	190,738983	190,734756	0,050683	0,985798	0,985651	0,000174
N/A	03.04.2023	17:26:36,119	0,001064	0,001126	0,000130	3,686342	3,697637	0,035774	-0,176543	-0,181290	0,006831	5,222524	5,155750	0,099021	-0,036495	-0,035049	0,003613	190,738983	190,734756	0,050683	0,985798	0,985678	0,000170
N/A	03.04.2023	17:26:38,237	0,001113	0,001113	0,000121	3,590777	3,687326	0,046648	-0,183409	-0,181390	0,006855	5,254444	5,177153	0,088981	-0,029725	-0,035265	0,003143	190,789856	190,743225	0,050682	0,985638	0,985664	0,000165
N/A	03.04.2023	17:26:40,257	0,000989	0,001102	0,000126	3,621822	3,676558	0,045504	-0,193417	-0,182952	0,007305	5,389402	5,191741	0,107959	-0,029417	-0,034690	0,003539	190,789856	190,747482	0,052394	0,985638	0,985664	0,000165
N/A	03.04.2023	17:26:42,067	0,001006	0,001076	0,000109	3,657598	3,672015	0,044337	-0,176251	-0,183181	0,007019	5,454269	5,205083	0,129510	-0,025478	-0,033433	0,003921	190,789856	190,760178	0,040343	0,985638	0,985664	0,000165
N/A	03.04.2023	17:26:44,089	0,001223	0,001105	0,000095	3,678886	3,672928	0,044358	-0,181886	-0,183222	0,007009	4,929954	5,179711	0,151241	-0,035386	-0,033506	0,003951	190,637238	190,751694	0,053688	0,985798	0,985691	0,000158
N/A	03.04.2023	17:26:46,067	0,001267	0,001114	0,000105	3,775587	3,678186	0,052472	-0,169917	-0,182412	0,007958	5,068414	5,181508	0,149639	-0,029203	-0,033420	0,004039	190,688110	190,747437	0,056707	0,985798	0,985691	0,000158
N/A	03.04.2023	17:26:48,124	0,000896	0,001092	0,000121	3,658619	3,678061	0,052521	-0,180289	-0,182776	0,007731	5,014913	5,166545	0,157021	-0,027315	-0,032565	0,004163	190,688110	190,743210	0,059244	0,985638	0,985678	0,000155
N/A	03.04.2023	17:26:50,371	0,001264	0,001097	0,000127	3,637306	3,678511	0,052111	-0,187965	-0,183623	0,007693	5,092206	5,162506	0,158364	-0,031693	-0,032217	0,004035	190,738983	190,738968	0,057395	0,985477	0,985691	0,000125
N/A	03.04.2023	17:26:52,042	0,001245	0,001107	0,000134	3,722598	3,679823	0,053079	-0,174409	-0,183109	0,008110	5,253274	5,173872	0,159681	-0,030982	-0,031584	0,003507	190,688110	190,738968	0,057395	0,985798	0,985691	0,000125
N/A	03.04.2023	17:26:53,952	0,001320	0,001139	0,000135	3,717085	3,683006	0,054152	-0,175693	-0,181680	0,007742	5,455962	5,212791	0,167242	-0,027672	-0,031065	0,003592	190,688110	190,734741	0,059244	0,985477	0,985664	0,000134
N/A	03.04.2023	17:26:55,944	0,000988	0,001119	0,000139	3,790380	3,691025	0,062443	-0,171574	-0,180542	0,008165	5,065216	5,202667	0,172558	-0,030775	-0,030651	0,003277	190,637238	190,717773	0,055127	0,985638	0,985678	0,000121
N/A	03.04.2023	17:26:58,294	0,000943	0,001110	0,000148	3,730668	3,688972	0,060513	-0,164498	-0,177988	0,007971	5,237437	5,203168	0,172658	-0,032777	-0,030576	0,003212	190,738983	190,717789	0,055127	0,985477	0,985651	0,000127
N/A	03.04.2023	17:27:00,259	0,000879	0,001094	0,000162	3,725865	3,692266	0,061426	-0,199322	-0,179886	0,010040	5,455938	5,222619	0,187543	-0,033979	-0,030367	0,002852	190,840744	190,726273	0,065529	0,985477	0,985624	0,000127
N/A	03.04.2023	17:27:01,893	0,001366	0,001115	0,000180	3,662220	3,698219	0,053667	-0,173669	-0,179074	0,010122	5,699264	5,259688	0,232884	-0,026474	-0,030096	0,003065	190,738983	190,722031	0,062623	0,985798	0,985637	0,000137
N/A	03.04.2023	17:27:03,892	0,001212	0,001134	0,000177	3,683080	3,703324	0,048394	-0,190083	-0,178796	0,009731	5,469755	5,266384	0,238050	-0,031611	-0,030279	0,003086	190,738983	190,717789	0,059244	0,985477	0,985624	0,000145
N/A	03.04.2023	17:27:05,883	0,001239	0,001153	0,000175	3,734119	3,709701	0,046837	-0,176383	-0,178807	0,009728	5,295432	5,253147	0,230964	-0,027245	-0,030426	0,002871	190,637238	190,705063	0,058746	0,985798	0,985637	0,000153
N/A	03.04.2023	17:27:07,828	0,000858	0,001123	0,000192	3,776068	3,717800	0,049359	-0,182207	-0,178834	0,009738	5,072784	5,265049	0,215989	-0,033589	-0,030276	0,002625	190,738983	190,713562	0,055308	0,985798	0,985637	0,000153
N/A	03.04.2023	17:27:10,184	0,000900	0,001093	0,000196	3,744776	3,715232	0,046815	-0,164872	-0,178414	0,010253	5,160492	5,272723	0,209919	-0,028916	-0,030252	0,002637	190,688110	190,713547	0,055308	0,985638	0,985624	0,000145
