Spectrum	Date	Time	CO% (1) 191C (2of3)	CO% (1) 191C (2of3) average	CO% (1) 191C (2of3) stdev	CO2% (20) 191C (1of2) R4	CO2% (20) 191C (1of2) R4 average	CO2% (20) 191C (1of2) R4 stdev	H2O% (25) 191C	H2O% (25) 191C average	H2O% (25) 191C stdev	CO (500) 191C (1of3)	CO (500) 191C (1of3) average	CO (500) 191C (1of3) stdev	CO2 low% (4) 191C (2of2)	CO2 low% (4) 191C (2of2) average	CO2 low% (4) 191C (2of2) stdev	Temp (C)	Temp (C) average	Temp (C) stdev	Pressure (Atm)	Pressure (Atm) average	Pressure (Atm) stdev	
N/A	06.04.2023	14:36:56,440	0,004483	0,004895	0,000633	0,923143	2,458161	1,515594	0,809932	0,735199	0,069981	43,709727	47,358822	3,363547	-0,418797	-0,433546	0,008779	190,637238	190,661880	0,029728	0,980657	0,980798	0,000154
N/A	06.04.2023	14:36:58,427	0,003988	0,004820	0,000658	0,811070	2,320904	1,521276	0,818600	0,742149	0,070935	43,476192	47,035267	3,397233	-0,430308	-0,433276	0,008423	190,637238	190,659836	0,029226	0,980818	0,980800	0,000147
N/A	06.04.2023	14:37:00,743	0,004292	0,004671	0,000539	0,739767	1,923975	1,203831	0,830718	0,762332	0,056171	43,404772	46,155041	2,743239	-0,420454	-0,431013	0,007848	190,637238	190,654190	0,026073	0,980657	0,980782	0,000150
N/A	06.04.2023	14:37:02,425	0,004280	0,004537	0,000385	0,660958	1,606625	0,946285	0,808768	0,775650	0,044597	43,174045	45,446026	2,237758	-0,419084	-0,429085	0,007686	190,637238	190,651367	0,025905	0,980657	0,980773	0,000155
N/A	06.04.2023	14:37:04,775	0,003783	0,004405	0,000347	0,567810	1,348918	0,733276	0,813796	0,786472	0,035053	42,689145	44,841476	1,860326	-0,427307	-0,427738	0,006210	190,637238	190,651367	0,025905	0,980818	0,980787	0,000151
N/A	06.04.2023	14:37:06,414	0,004088	0,004318	0,000268	0,611850	1,156805	0,568532	0,822035	0,794587	0,030406	42,783774	44,370243	1,557944	-0,428377	-0,427347	0,005987	190,738983	190,659836	0,035670	0,980978	0,980813	0,000154
N/A	06.04.2023	14:37:08,329	0,004194	0,004276	0,000242	0,523424	1,005521	0,455755	0,829416	0,802070	0,026438	42,953203	44,001709	1,280807	-0,417049	-0,426136	0,006500	190,738983	190,664078	0,041826	0,980978	0,980800	0,000128
N/A	06.04.2023	14:37:10,315	0,004431	0,004261	0,000224	0,459045	0,883646	0,377326	0,828930	0,808910	0,020889	42,684549	43,652145	0,955018	-0,419360	-0,424713	0,005880	190,637238	190,664078	0,041826	0,980818	0,980787	0,000115
N/A	06.04.2023	14:37:12,290	0,003956	0,004215	0,000226	0,438897	0,782631	0,309330	0,831906	0,814422	0,016794	42,478612	43,373829	0,725379	-0,413003	-0,423213	0,006402	190,688110	190,662674	0,040582	0,980978	0,980804	0,000127
N/A	06.04.2023	14:37:14,405	0,004326	0,004206	0,000217	0,429234	0,699486	0,248504	0,828364	0,818406	0,013345	42,250412	43,157635	0,627076	-0,410805	-0,421348	0,006493	190,688110	190,666916	0,040340	0,980657	0,980804	0,000127
N/A	06.04.2023	14:37:16,403	0,004209	0,004185	0,000203	0,443836	0,636451	0,201405	0,833981	0,822419	0,009281	42,559524	43,021618	0,555292	-0,414763	-0,420813	0,006767	190,688110	190,671143	0,039604	0,980657	0,980791	0,000134
N/A	06.04.2023	14:37:18,651	0,003960	0,004166	0,000213	0,366537	0,581298	0,172927	0,838628	0,824590	0,009802	41,995680	42,846634	0,515562	-0,416008	-0,419610	0,006153	190,637238	190,666916	0,040340	0,980657	0,980778	0,000139
N/A	06.04.2023	14:37:20,282	0,004037	0,004129	0,000190	0,354299	0,533894	0,146674	0,824034	0,825765	0,008664	41,630593	42,673374	0,547511	-0,418748	-0,419606	0,006154	190,688110	190,671143	0,039604	0,980978	0,980804	0,000145
N/A	06.04.2023	14:37:22,246	0,003924	0,004123	0,000195	0,350932	0,495549	0,126366	0,825292	0,826322	0,008371	41,744164	42,529037	0,544925	-0,414595	-0,418296	0,005279	190,637238	190,671143	0,039604	0,980818	0,980804	0,000145
N/A	06.04.2023	14:37:24,181	0,003799	0,004082	0,000208	0,352502	0,463277	0,106161	0,839843	0,827083	0,009182	41,547871	42,374294	0,537233	-0,413172	-0,417689	0,005425	190,637238	190,671143	0,039604	0,980657	0,980804	0,000145
N/A	06.04.2023	14:37:26,330	0,003600	0,004026	0,000240	0,304994	0,433613	0,095055	0,842752	0,829915	0,008209	41,255375	42,214409	0,562497	-0,422491	-0,417973	0,005591	190,637238	190,671143	0,039604	0,980818	0,980818	0,000137
N/A	06.04.2023	14:37:28,527	0,003993	0,004043	0,000228	0,291889	0,410620	0,092992	0,824125	0,830776	0,006783	41,352940	42,103058	0,591485	-0,424895	-0,417772	0,005258	190,637238	190,671143	0,039604	0,980657	0,980804	0,000145
N/A	06.04.2023	14:37:30,197	0,004182	0,004051	0,000231	0,294735	0,384194	0,073656	0,836685	0,831996	0,006373	41,379496	41,986034	0,583425	-0,409628	-0,416210	0,004560	190,637238	190,662659	0,034298	0,980818	0,980791	0,000134
N/A	06.04.2023	14:37:32,149	0,003961	0,004031	0,000227	0,304948	0,365987	0,062227	0,844771	0,833276	0,007284	41,503212	41,865200	0,510502	-0,416382	-0,416154	0,004553	190,637238	190,654175	0,025048	0,980657	0,980764	0,000125
N/A	06.04.2023	14:37:34,099	0,003988	0,003995	0,000189	0,303994	0,353066	0,057029	0,850557	0,835078	0,008657	40,953048	41,720913	0,502502	-0,405802	-0,415024	0,005305	190,637238	190,654175	0,025048	0,980657	0,980751	0,000127
N/A	06.04.2023	14:37:36,111	0,003915	0,003991	0,000191	0,268181	0,338840	0,054925	0,837354	0,835532	0,008618	40,787940	41,580021	0,507732	-0,420214	-0,415625	0,005461	190,637238	190,649948	0,023008	0,980657	0,980724	0,000107
N/A	06.04.2023	14:37:38,084	0,003928	0,003958	0,000159	0,260300	0,324762	0,051172	0,854728	0,837729	0,009891	41,152378	41,488514	0,473737	-0,416861	-0,416130	0,005251	190,688110	190,649948	0,023008	0,980657	0,980724	0,000107
N/A	06.04.2023	14:37:40,077	0,003784	0,003923	0,000145	0,281119	0,311202	0,036086	0,844008	0,838565	0,009969	40,554655	41,321445	0,411072	-0,410217	-0,415751	0,005516	190,637238	190,645706	0,019802	0,980657	0,980724	0,000107
N/A	06.04.2023	14:37:42,015	0,003970	0,003923	0,000145	0,270236	0,303177	0,033259	0,828176	0,837694	0,010410	40,534344	41,199665	0,409630	-0,418557	-0,415964	0,005576	190,637238	190,645706	0,019802	0,980657	0,980724	0,000107
N/A	06.04.2023	14:37:44,164	0,003741	0,003899	0,000149	0,277206	0,296753	0,029747	0,827443	0,837978	0,010043	40,270086	41,086288	0,464165	-0,406522	-0,414945	0,006112	190,688110	190,645706	0,019802	0,980978	0,980724	0,000107
N/A	06.04.2023	14:37:45,983	0,003961	0,003902	0,000150	0,257844	0,288996	0,026268	0,822289	0,837728	0,010419	40,463320	40,979557	0,446047	-0,414473	-0,414935	0,006113	190,738983	190,654190	0,033135	0,980978	0,980738	0,000128
N/A	06.04.2023	14:37:47,960	0,003890	0,003909	0,000147	0,218805	0,277854	0,025215	0,842365	0,837938	0,010490	40,425038	40,885986	0,433587	-0,409488	-0,414628	0,006299	190,688110	190,658401	0,034011	0,980657	0,980738	0,000128
N/A	06.04.2023	14:37:50,322	0,003835	0,003929	0,000114	0,263174	0,274369	0,023983	0,845920	0,838202	0,010661	40,708373	40,840401	0,419756	-0,421559	-0,414550	0,006198	190,688110	190,662674	0,034298	0,980818	0,980738	0,000128
N/A	06.04.2023	14:37:52,307	0,003672	0,003902	0,000133	0,246879	0,270618	0,024508	0,836825	0,839260	0,009726	39,756130	40,707333	0,489769	-0,402928	-0,412719	0,006108	190,688110	190,666916	0,034011	0,980978	0,980764	0,000143
N/A	06.04.2023	14:37:53,948	0,003775	0,003868	0,000104	0,221945	0,264553	0,026889	0,857501	0,840995	0,010998	40,438818	40,628948	0,445704	-0,420217	-0,413602	0,006380	190,688110	190,671143	0,033135	0,980978	0,980778	0,000155
N/A	06.04.2023	14:37:56,295	0,004091	0,003879	0,000120	0,269246	0,261577	0,023812	0,847527	0,841224	0,011112	40,285286	40,527451	0,358699	-0,406403	-0,412770	0,006630	190,637238	190,671143	0,033135	0,980657	0,980778	0,000155
N/A	06.04.2023	14:37:57,926	0,003703	0,003855	0,000125	0,209958	0,253741	0,024056	0,849938	0,841173	0,011066	40,187063	40,463619	0,343928	-0,415207	-0,413554	0,006278	190,688110	190,675415	0,031622	0,980818	0,980791	0,000151
N/A	06.04.2023	14:38:00,135	0,003979	0,003861	0,000129	0,246493	0,251934	0,023684	0,855492	0,842684	0,011717	39,877728	40,387768	0,365588	-0,408140	-0,412548	0,006078	190,637238	190,675369	0,031622	0,980657	0,980791	0,000151
N/A	06.04.2023	14:38:01,831	0,003785	0,003849	0,000129	0,236422	0,249944	0,023919	0,845411	0,841908	0,011141	40,179713	40,306713	0,277982	-0,405699	-0,411618	0,006211	190,637238	190,671143	0,033135	0,980657	0,980791	0,000151
N/A	06.04.2023	14:38:03,817	0,004026	0,003869	0,000136	0,166827	0,240420	0,031825	0,860127	0,843251	0,012326	39,861593	40,248959	0,293358	-0,415094	-0,412024	0,006270	190,688110	190,675369	0,031622	0,980818	0,980804	0,000145
N/A	06.04.2023	14:38:05,794	0,003744	0,003850	0,000137	0,231829	0,237219	0,030456	0,840029	0,844239	0,011452	40,418559	40,239307	0,284900	-0,405244	-0,410915	0,006186	190,637238	190,675369	0,031622	0,980818	0,980818	0,000137
N/A	06.04.2023	14:38:07,777	0,004067	0,003877	0,000145	0,223963	0,232782	0,027869	0,839396	0,845235	0,010322	39,640944	40,186878	0,332614	-0,415273	-0,411644	0,006137	190,637238	190,671143	0,033135	0,980978	0,980818	0,000137
N/A	06.04.2023	14:38:09,802	0,003822	0,003866	0,000143	0,183406	0,226579	0,029988	0,851141	0,847639	0,007453	40,033364	40,151051	0,323152	-0,415763	-0,411751	0,006202	190,637238	190,662659	0,026567	0,980818	0,980804	0,000127
N/A	06.04.2023	14:38:11,781	0,003546	0,003837	0,000170	0,211540	0,225974	0,030231	0,846702	0,848001	0,007277	40,372109	40,146637	0,319412	-0,412978	-0,412042	0,006168	190,688110	190,662674	0,026567	0,980657	0,980804	0,000127
N/A	06.04.2023	14:38:13,761	0,004092	0,003858	0,000185	0,180800	0,219109	0,030368	0,841493	0,847632	0,007501	40,028479	40,089977	0,266656	-0,406683	-0,410802	0,005544	190,688110	190,662643	0,026567	0,980818	0,980804	0,000127
N/A	06.04.2023	14:38:15,848	0,003837	0,003872	0,000176	0,213191	0,216302	0,029098	0,843991	0,848229	0,006816	39,770917	40,091213	0,265002	-0,415494	-0,411850	0,005090	190,738983	190,666885	0,034011	0,980818	0,980791	0,000115
N/A	06.04.2023	14:38:17,682	0,003768	0,003871	0,000177	0,183407	0,213090	0,030511	0,853523	0,847898	0,006409	39,258005	39,992809	0,334352	-0,408043	-0,410835	0,004443	190,637238	190,662659	0,034298	0,980657	0,980764	0,000105
N/A	06.04.2023	14:38:19,974	0,003819	0,003849	0,000163	0,221096	0,209078	0,025150	0,847501	0,847895	0,006409	39,473934	39,925198	0,351431	-0,402942	-0,410547	0,004850	190,637238	190,662674	0,034298	0,980764	0,980773	0,000099
N/A	06.04.2023	14:38:21,830	0,003872	0,003863	0,000156	0,191054	0,207502	0,025676	0,860714	0,848793	0,007399	39,388240	39,858631	0,372354	-0,408941	-0,410024	0,004635	190,637238	190,658432	0,034011	0,980978	0,980787	0,000115
N/A	06.04.2023	14:38:23,629	0,003899	0,003856	0,000152	0,200593	0,203677	0,022571	0,851352	0,848448	0,007151	39,709275	39,844593	0,374736	-0,412384	-0,410378	0,004640	190,688110	190,662674	0,034298	0,980978	0,980813	0,000120
N/A	06.04.2023	14:38:25,610	0,003834	0,003860	0,000151	0,178971	0,198890	0,021035	0,846785	0,848563	0,007109	39,242019	39,766449	0,395683	-0,398072	-0,409743	0,005733	190,688110	190,666916	0,034011	0,980818	0,980827	0,000109
N/A	06.04.2023	14:38:27,977	0,004078	0,003865	0,000157	0,215178	0,202919	0,018853	0,842723	0,847112	0,006260	39,222590	39,713207	0,423720	-0,409111	-0,409244	0,005480	190,688110	190,666916	0,034011	0,980657	0,980813	0,000120
N/A	06.04.2023	14:38:29,616	0,003761	0,003866	0,000156	0,191259	0,199538	0,016713	0,844784	0,847509	0,005911	39,749027	39,657410	0,361980	-0,399963	-0,408804	0,006016	190,738983	190,675400	0,038347	0,980978	0,980827	0,000129
N/A	06.04.2023	14:38:31,965	0,003447	0,003815	0,000183	0,217380	0,198990	0,015928	0,856680	0,848949	0,005860	39,733861	39,665150	0,362589	-0,405494	-0,407989	0,005715	190,789856	190,688095	0,048505	0,980657	0,980800	0,000128
N/A	06.04.2023	14:38:33,597	0,003855	0,003817	0,000184	0,174447	0,198243	0,016905	0,830966	0,847268	0,007760	40,096609	39,670422	0,368833	-0,405598	-0,407142	0,005187	190,688110	190,692337	0,045803	0,980978	0,980813	0,000138
N/A	06.04.2023	14:38:35,683	0,003909	0,003848	0,000164	0,189977	0,196446	0,016504	0,856970	0,848124	0,008243	39,650013	39,610249	0,295576	-0,411973	-0,407058	0,005092	190,738983	190,696594	0,047690	0,981139	0,980853	0,000157
N/A	06.04.2023	14:38:37,871	0,003916	0,003833	0,000147	0,188990	0,197129	0,015959	0,836196	0,847682	0,008757	39,308143	39,550220	0,275372	-0,406882	-0,407075	0,005091	190,637238	190,692337	0,050680	0,980978	0,980867	0,000161
N/A	06.04.2023	14:38:39,532	0,003805	0,003830	0,000147	0,174664	0,193918	0,016305	0,849462	0,848138	0,008689	39,144205	39,497993	0,288812	-0,400983	-0,405866	0,004610	190,688110	190,688110	0,048505	0,980818	0,980867	0,000161
N/A	06.04.2023	14:38:41,462	0,003801	0,003833	0,000146	0,169452	0,192755	0,017572	0,846439	0,847548	0,008529	39,007271	39,477100	0,315582	-0,393508	-0,404654	0,005753	190,637238	190,688110	0,048505	0,980657	0,980867	0,000161
N/A	06.04.2023	14:38:43,443	0,003961	0,003845	0,000151	0,172251	0,188685	0,015996	0,834893	0,846497	0,009279	39,195334	39,453884	0,325915	-0,407456	-0,405031	0,005779	190,688110	190,692337	0,045803	0,980657	0,980858	0,000170
N/A	06.04.2023	14:38:45,812	0,004019	0,003857	0,000159	0,205346	0,189876	0,016705	0,845708	0,845247	0,008129	38,559278	39,384800	0,416388	-0,413212	-0,405386	0,006160	190,637238	190,692337	0,045803	0,980818	0,980845	0,000165
N/A	06.04.2023	14:38:47,750	0,003725	0,003843	0,000162	0,203596	0,190126	0,016902	0,848813	0,845035	0,007987	38,775671	39,306999	0,436962	-0,405987	-0,404853	0,005764	190,637238	190,688110	0,048505	0,980818	0,980831	0,000160
N/A	06.04.2023	14:38:49,429	0,003981	0,003855	0,000167	0,205242	0,192315	0,017026	0,845978	0,844968	0,007974	38,652484	39,257870	0,476302	-0,403582	-0,405312	0,005381	190,688110	190,688110	0,048505	0,980657	0,980818	0,000168
N/A	06.04.2023	14:38:51,416	0,003494	0,003806	0,000181	0,168313	0,188410	0,016677	0,847834	0,845394	0,007980	38,488674	39,196712	0,525793	-0,399400	-0,404503	0,005487	190,637238	190,683853	0,050680	0,980657	0,980818	0,000168
N/A	06.04.2023	14:38:53,350	0,003937	0,003821	0,000184	0,171643	0,186775	0,017321	0,849308	0,845771	0,008055	38,848879	39,121700	0,503574	-0,409821	-0,405325	0,005483	190,738983	190,683853	0,050680	0,980657	0,980791	0,000165
N/A	06.04.2023	14:38:55,332	0,003457	0,003822	0,000182	0,196082	0,185000	0,014809	0,845260	0,844819	0,007287	37,932949	38,971626	0,568697	-0,410270	-0,405723	0,005667	190,688110	190,675369	0,038347	0,980657	0,980791	0,000165
N/A	06.04.2023	14:38:57,699	0,003668	0,003806	0,000187	0,207955	0,187793	0,015766	0,846826	0,846141	0,005841	38,588466	38,845951	0,452193	-0,403081	-0,405513	0,005718	190,789856	190,683853	0,050680	0,980818	0,980778	0,000155
N/A	06.04.2023	14:38:59,369	0,004090	0,003821	0,000203	0,171499	0,186253	0,016422	0,849052	0,845481	0,004874	38,629609	38,760914	0,376922	-0,391542	-0,403810	0,006595	190,789856	190,688110	0,057392	0,980818	0,980751	0,000107
N/A	06.04.2023	14:39:01,409	0,003856	0,003816	0,000201	0,175246	0,185108	0,016691	0,841113	0,845890	0,004179	38,393519	38,684696	0,347534	-0,403963	-0,403567	0,006524	190,637238	190,688095	0,057392	0,980657	0,980724	0,000083
N/A	06.04.2023	14:39:03,550	0,003935	0,003827	0,000204	0,161666	0,184024	0,017814	0,837062	0,844857	0,004715	38,711773	38,648659	0,316599	-0,400506	-0,403527	0,006543	190,637238	190,683853	0,059241	0,980818	0,980724	0,000083
N/A	06.04.2023	14:39:05,580	0,003583	0,003809	0,000216	0,210071	0,187409	0,018634	0,846995	0,844903	0,004734	38,639536	38,618011	0,295849	-0,408779	-0,404800	0,005867	190,738983	190,692337	0,059241	0,980978	0,980751	0,000107
N/A	06.04.2023	14:39:07,252	0,003661	0,003784	0,000214	0,196636	0,189441	0,018154	0,851736	0,846307	0,003924	37,839792	38,505051	0,313629	-0,398905	-0,404087	0,006032	190,637238	190,688110	0,061355	0,980657	0,980751	0,000107
N/A	06.04.2023	14:39:09,498	0,004049	0,003786	0,000217	0,180955	0,187409	0,017567	0,850101	0,846673	0,004066	37,963738	38,455425	0,349353	-0,402870	-0,403226	0,005305	190,637238	190,688095	0,061355	0,980818	0,980751	0,000107
N/A	06.04.2023	14:39:11,184	0,003865	0,003798	0,000217	0,174602	0,184993	0,017127	0,842406	0,846139	0,004178	38,379162	38,422379	0,334756	-0,392321	-0,402087	0,006070	190,637238	190,688110	0,061355	0,980978	0,980764	0,000125
N/A	06.04.2023	14:39:13,285	0,003373	0,003747	0,000240	0,212424	0,185591	0,018002	0,850400	0,846508	0,004354	37,764761	38,348404	0,374957	-0,393917	-0,401281	0,006481	190,637238	190,683853	0,063088	0,980818	0,980778	0,000121
N/A	06.04.2023	14:39:15,533	0,003437	0,003742	0,000246	0,143640	0,183535	0,021268	0,847760	0,846502	0,004352	37,868219	38,296703	0,396042	-0,400346	-0,401360	0,006462	190,637238	190,683853	0,063088	0,980818	0,980791	0,000115
N/A	06.04.2023	14:39:17,199	0,003912	0,003740	0,000244	0,129143	0,179993	0,026358	0,843152	0,845989	0,004354	37,554412	38,188828	0,408078	-0,401651	-0,400679	0,005895	190,637238	190,675369	0,061832	0,980657	0,980791	0,000115
N/A	06.04.2023	14:39:19,171	0,003721	0,003762	0,000228	0,151574	0,176284	0,027011	0,866045	0,847721	0,007225	37,885278	38,184856	0,411017	-0,400166	-0,399837	0,005064	190,637238	190,671143	0,062620	0,980818	0,980804	0,000107
N/A	06.04.2023	14:39:21,157	0,003791	0,003773	0,000226	0,183505	0,174247	0,025271	0,849021	0,847904	0,007228	38,496595	38,177200	0,403604	-0,398061	-0,399419	0,004978	190,637238	190,658432	0,050680	0,980818	0,980804	0,000107
N/A	06.04.2023	14:39:23,074	0,003484	0,003722	0,000216	0,136229	0,171308	0,027567	0,848316	0,847842	0,007221	37,469519	38,080524	0,423818	-0,398913	-0,400033	0,004330	190,688110	190,649948	0,031622	0,980818	0,980804	0,000107
N/A	06.04.2023	14:39:25,097	0,003696	0,003709	0,000212	0,161074	0,170127	0,027686	0,845064	0,848172	0,006972	37,880854	38,037804	0,415150	-0,397229	-0,399472	0,004209	190,637238	190,649948	0,031622	0,980657	0,980804	0,000107
N/A	06.04.2023	14:39:27,084	0,003775	0,003696	0,000201	0,173803	0,171138	0,027570	0,840249	0,848437	0,006559	38,223443	37,997108	0,363843	-0,405527	-0,399890	0,004556	190,688110	190,654175	0,033135	0,980818	0,980804	0,000107
N/A	06.04.2023	14:39:29,061	0,003435	0,003683	0,000213	0,196345	0,169994	0,026051	0,843668	0,848160	0,006694	37,667459	37,916103	0,312383	-0,389940	-0,398320	0,004460	190,688110	190,649948	0,023008	0,980978	0,980804	0,000107
N/A	06.04.2023	14:39:31,042	0,003915	0,003704	0,000223	0,155138	0,166536	0,024923	0,841069	0,847271	0,006882	37,822566	37,914665	0,312804	-0,396930	-0,398156	0,004473	190,688110	190,654175	0,025048	0,980818	0,980818	0,000097
N/A	06.04.2023	14:39:32,986	0,003661	0,003672	0,000195	0,146806	0,163690	0,025076	0,846322	0,846956	0,006827	37,643523	37,887985	0,321768	-0,401233	-0,398019	0,004339	190,637238	190,654175	0,025048	0,980978	0,980831	0,000107
N/A	06.04.2023	14:39:34,964	0,003850	0,003671	0,000194	0,153698	0,161948	0,024975	0,844248	0,847110	0,006735	37,201833	37,789875	0,337493	-0,405498	-0,399117	0,004432	190,738983	190,662674	0,034298	0,980818	0,980818	0,000097
N/A	06.04.2023	14:39:36,946	0,003425	0,003675	0,000187	0,105721	0,153056	0,024357	0,844028	0,846579	0,006703	38,010707	37,810368	0,343248	-0,388210	-0,398642	0,005268	190,688110	190,666916	0,034011	0,980978	0,980831	0,000107
N/A	06.04.2023	14:39:38,932	0,003501	0,003681	0,000180	0,162798	0,154653	0,024312	0,845335	0,846376	0,006701	37,454414	37,775883	0,357402	-0,402962	-0,398860	0,005398	190,738983	190,675400	0,038347	0,980978	0,980844	0,000115
N/A	06.04.2023	14:39:40,909	0,003751	0,003667	0,000167	0,190627	0,159776	0,024918	0,859405	0,847731	0,007575	37,154209	37,742535	0,396483	-0,394314	-0,398248	0,005468	190,688110	190,679642	0,036513	0,980978	0,980871	0,000105
N/A	06.04.2023	14:39:42,890	0,003675	0,003663	0,000166	0,181142	0,162240	0,025489	0,846657	0,846115	0,004914	37,111029	37,678013	0,432503	-0,393755	-0,397714	0,005576	190,738983	190,688110	0,037572	0,980978	0,980885	0,000107
N/A	06.04.2023	14:39:45,007	0,003417	0,003632	0,000175	0,176096	0,161623	0,025012	0,841881	0,845520	0,004962	37,107685	37,562271	0,375632	-0,396004	-0,397543	0,005596	190,688110	190,692337	0,034011	0,980978	0,980898	0,000108
N/A	06.04.2023	14:39:46,883	0,003736	0,003653	0,000170	0,158144	0,163449	0,023758	0,844422	0,845196	0,004890	37,311821	37,549129	0,381878	-0,379988	-0,395966	0,007513	190,637238	190,688110	0,037572	0,980818	0,980898	0,000108
N/A	06.04.2023	14:39:48,865	0,003734	0,003656	0,000172	0,135217	0,161294	0,025126	0,852038	0,845777	0,005272	37,040345	37,479088	0,392439	-0,390310	-0,395389	0,007671	190,637238	190,688110	0,037572	0,980818	0,980912	0,000083
N/A	06.04.2023	14:39:51,238	0,003662	0,003647	0,000168	0,142504	0,158686	0,025333	0,855140	0,847018	0,005595	36,958023	37,373638	0,340867	-0,387709	-0,393904	0,007243	190,789856	190,696594	0,047690	0,980818	0,980912	0,000083
N/A	06.04.2023	14:39:52,877	0,003689	0,003668	0,000154	0,130811	0,153225	0,023473	0,848403	0,847412	0,005504	37,158593	37,331230	0,332542	-0,394545	-0,394288	0,007135	190,738983	190,700821	0,049108	0,980978	0,980912	0,000083
N/A	06.04.2023	14:39:55,162	0,003428	0,003627	0,000147	0,172953	0,154710	0,024158	0,844516	0,847699	0,005226	37,186168	37,278194	0,295774	-0,381826	-0,393029	0,007916	190,738983	190,705078	0,050096	0,980657	0,980898	0,000108
N/A	06.04.2023	14:39:56,822	0,003709	0,003631	0,000148	0,164516	0,156186	0,024172	0,848184	0,847855	0,005209	37,083900	37,231556	0,276420	-0,397373	-0,392708	0,007625	190,840744	190,722031	0,058746	0,980657	0,980871	0,000125
N/A	06.04.2023	14:39:58,935	0,003751	0,003623	0,000138	0,158110	0,156553	0,024164	0,864556	0,849547	0,006941	37,128436	37,225441	0,277946	-0,391716	-0,391559	0,006475	190,789856	190,726273	0,061835	0,980978	0,980885	0,000127
N/A	06.04.2023	14:40:00,723	0,003521	0,003631	0,000127	0,170597	0,161960	0,018305	0,846333	0,849739	0,006805	36,772042	37,122219	0,168110	-0,391290	-0,391816	0,006390	190,789856	190,734741	0,063090	0,980978	0,980885	0,000127
N/A	06.04.2023	14:40:02,711	0,003501	0,003631	0,000127	0,148531	0,160771	0,018704	0,835342	0,848906	0,007914	36,495339	37,042297	0,216763	-0,387152	-0,390498	0,005443	190,688110	190,730515	0,064474	0,980657	0,980858	0,000139
N/A	06.04.2023	14:40:04,687	0,003760	0,003632	0,000128	0,129426	0,155671	0,018159	0,852315	0,848316	0,007300	36,250861	36,967018	0,310819	-0,387859	-0,389961	0,005350	190,688110	190,730469	0,064474	0,980818	0,980845	0,000134
