Spectrum	Date	Time	CO% (1) 191C (2of3)	CO% (1) 191C (2of3) average	CO% (1) 191C (2of3) stdev	CO2% (20) 191C (1of2) R4	CO2% (20) 191C (1of2) R4 average	CO2% (20) 191C (1of2) R4 stdev	H2O% (25) 191C	H2O% (25) 191C average	H2O% (25) 191C stdev	CO (500) 191C (1of3)	CO (500) 191C (1of3) average	CO (500) 191C (1of3) stdev	CO2 low% (4) 191C (2of2)	CO2 low% (4) 191C (2of2) average	CO2 low% (4) 191C (2of2) stdev	Temp (C)	Temp (C) average	Temp (C) stdev	Pressure (Atm)	Pressure (Atm) average	Pressure (Atm) stdev	
N/A	04.04.2023	00:36:44,960	0,073106	0,051436	0,035202	3,599265	3,085105	1,057950	-4,356532	-4,370608	3,451613	403,360900	248,838379	168,156387	-0,755699	-0,415369	0,345918	190,637238	190,668320	0,035301	0,986602	0,986262	0,000302
N/A	04.04.2023	00:36:46,802	0,064507	0,055640	0,033294	3,599265	3,366707	0,557268	-3,361270	-4,722470	3,063161	384,296503	269,108612	168,642471	-0,744960	-0,476686	0,332314	190,637238	190,659851	0,028315	0,986602	0,986343	0,000244
N/A	04.04.2023	00:36:48,779	0,056516	0,060272	0,028514	3,599265	3,507353	0,318394	-2,469456	-4,920856	2,801714	369,639725	299,697998	147,917877	-0,787769	-0,541941	0,307139	190,637238	190,659836	0,028315	0,986602	0,986383	0,000243
N/A	04.04.2023	00:36:50,889	0,047656	0,064168	0,022149	3,599265	3,599266	0,000000	-1,691538	-5,049206	2,590686	353,003693	328,738495	115,312408	-0,683229	-0,599571	0,254946	190,637238	190,654175	0,025048	0,986762	0,986427	0,000260
N/A	04.04.2023	00:36:52,706	0,042997	0,066661	0,016949	2,925576	3,543125	0,194477	-1,186382	-5,049043	2,590951	334,592108	351,840790	77,607597	-0,673599	-0,655974	0,170269	190,637238	190,654175	0,025048	0,986762	0,986481	0,000257
N/A	04.04.2023	00:36:54,864	0,039866	0,066900	0,016506	-0,972865	3,162114	1,316504	-0,764830	-4,804690	2,854875	320,546770	366,477936	44,554886	-0,669364	-0,695334	0,090393	190,637238	190,649948	0,023008	0,986762	0,986535	0,000242
N/A	04.04.2023	00:36:56,864	0,036958	0,064340	0,018621	3,457311	3,150284	1,312852	-0,411395	-4,286472	3,051081	309,667804	370,109894	36,713593	-0,641801	-0,711501	0,050750	190,637238	190,645691	0,019802	0,986762	0,986588	0,000211
N/A	04.04.2023	00:36:58,652	0,034269	0,060616	0,019860	-2,876758	2,610616	2,165601	-0,209041	-3,652211	3,040798	296,321066	365,842133	42,150520	-0,631892	-0,710387	0,052455	190,586365	190,641464	0,026196	0,986762	0,986615	0,000211
N/A	04.04.2023	00:37:00,639	0,032392	0,056390	0,020034	-7,733640	1,666207	3,654529	0,000271	-3,003599	2,906719	284,798285	357,258759	47,429604	-0,623552	-0,705220	0,057895	190,637238	190,637222	0,021692	0,986762	0,986668	0,000145
N/A	04.04.2023	00:37:02,623	0,030335	0,051875	0,019208	-3,873169	1,043504	3,922039	0,118751	-2,287040	2,459424	274,026131	346,819702	50,988602	-0,615590	-0,693514	0,060808	190,637238	190,632980	0,014686	0,986762	0,986709	0,000079
N/A	04.04.2023	00:37:04,742	0,028425	0,047365	0,017643	9,601596	1,543698	4,601511	0,237012	-1,640325	1,918028	264,055668	334,339508	51,425385	-0,591681	-0,682361	0,066420	190,637238	190,632980	0,014686	0,986762	0,986722	0,000073
N/A	04.04.2023	00:37:06,625	0,027514	0,042878	0,014835	8,604318	1,960786	5,013186	0,330145	-1,147022	1,532490	255,620368	320,827423	48,744373	-0,596302	-0,667953	0,064598	190,637238	190,632980	0,014686	0,986762	0,986722	0,000073
N/A	04.04.2023	00:37:08,611	0,026050	0,038957	0,012082	7,461360	2,282627	5,246481	0,409608	-0,749844	1,208415	248,342986	307,909271	45,302845	-0,581565	-0,653442	0,062623	190,637238	190,632980	0,014686	0,986602	0,986722	0,000073
N/A	04.04.2023	00:37:10,896	0,024538	0,035626	0,009666	6,253711	2,503831	5,361732	0,482265	-0,429549	0,930806	240,351056	295,913818	42,188145	-0,579378	-0,639644	0,058747	190,637238	190,632980	0,014686	0,986762	0,986735	0,000063
N/A	04.04.2023	00:37:12,535	0,023872	0,032906	0,007632	5,419520	2,655519	5,420962	0,527376	-0,179813	0,709448	234,208204	284,627838	38,637974	-0,586710	-0,622889	0,037484	190,637238	190,632996	0,014686	0,986762	0,986749	0,000046
N/A	04.04.2023	00:37:14,514	0,023405	0,030885	0,006498	4,599675	2,738886	5,444437	0,569725	0,008625	0,554884	226,883787	274,117859	35,362312	-0,573697	-0,613761	0,034686	190,688110	190,637253	0,021692	0,986602	0,986735	0,000063
N/A	04.04.2023	00:37:16,683	0,022349	0,029164	0,005682	3,977470	2,826544	5,456171	0,595927	0,157151	0,430541	220,961887	264,648682	32,818871	-0,565965	-0,604791	0,031584	190,637238	190,637207	0,021692	0,986602	0,986722	0,000073
N/A	04.04.2023	00:37:18,481	0,021723	0,027652	0,004941	3,536509	3,202326	5,324402	0,623158	0,272817	0,336505	215,895120	255,927689	30,432497	-0,569396	-0,596461	0,025625	190,637238	190,637222	0,021692	0,986602	0,986709	0,000079
N/A	04.04.2023	00:37:20,468	0,020914	0,026315	0,004326	3,189703	3,180025	5,323797	0,649170	0,361197	0,273920	210,556527	247,668442	27,862423	-0,563700	-0,589952	0,022828	190,637238	190,637222	0,021692	0,986602	0,986695	0,000083
N/A	04.04.2023	00:37:22,629	0,020781	0,025192	0,003791	2,741985	3,648253	4,978567	0,645338	0,432395	0,217442	203,226339	239,910538	25,981218	-0,548542	-0,583007	0,021552	190,637238	190,641464	0,014686	0,986762	0,986695	0,000083
N/A	04.04.2023	00:37:24,429	0,020036	0,024162	0,003304	2,594195	4,508907	3,507424	0,683964	0,489370	0,180326	195,603596	232,477646	24,699064	-0,551447	-0,576998	0,019137	190,637238	190,641464	0,014686	0,986923	0,986709	0,000105
N/A	04.04.2023	00:37:26,452	0,018962	0,023214	0,002989	2,364464	5,028709	2,457260	0,683043	0,536394	0,145010	189,447554	225,429428	23,816849	-0,554803	-0,571932	0,015735	190,586365	190,637222	0,021692	0,986762	0,986709	0,000105
N/A	04.04.2023	00:37:28,436	0,018573	0,022393	0,002773	2,193001	4,411326	2,110049	0,683787	0,573625	0,115510	181,381897	218,539932	23,584055	-0,540072	-0,567631	0,016860	190,586365	190,632996	0,026196	0,986762	0,986709	0,000105
N/A	04.04.2023	00:37:30,413	0,017115	0,021526	0,002649	2,073448	3,867087	1,740050	0,706803	0,605014	0,092146	175,247937	211,842239	23,508631	-0,539831	-0,562925	0,015988	190,637238	190,632996	0,026196	0,986762	0,986709	0,000105
N/A	04.04.2023	00:37:32,358	0,016868	0,020761	0,002548	1,959070	3,408563	1,398191	0,698599	0,629096	0,071994	168,021197	205,148758	23,605780	-0,540978	-0,559543	0,015980	190,637238	190,632996	0,026196	0,986762	0,986722	0,000100
N/A	04.04.2023	00:37:34,397	0,016205	0,020067	0,002561	1,838569	3,040634	1,138175	0,708844	0,647978	0,058416	161,893440	198,610641	23,833540	-0,524935	-0,555006	0,017493	190,637238	190,632996	0,026196	0,986762	0,986722	0,000100
N/A	04.04.2023	00:37:36,702	0,015592	0,019377	0,002557	1,812932	2,740085	0,905240	0,708464	0,663068	0,046630	155,026780	192,012192	24,042204	-0,530764	-0,550344	0,015632	190,637238	190,632996	0,026196	0,986762	0,986722	0,000100
N/A	04.04.2023	00:37:38,369	0,014902	0,018668	0,002518	1,701716	2,498589	0,734497	0,721083	0,675682	0,038919	148,845530	185,508972	24,305134	-0,522516	-0,546079	0,015663	190,637238	190,628738	0,019802	0,986762	0,986735	0,000093
N/A	04.04.2023	00:37:40,284	0,014297	0,017997	0,002520	1,658618	2,305351	0,603378	0,724759	0,686418	0,032088	144,226531	179,114380	24,223909	-0,511625	-0,541551	0,017173	190,637238	190,628738	0,019802	0,986762	0,986749	0,000083
N/A	04.04.2023	00:37:42,271	0,014205	0,017371	0,002443	1,610970	2,144890	0,491949	0,730708	0,695380	0,027505	139,025220	172,708557	23,772932	-0,515445	-0,537055	0,016259	190,637238	190,628738	0,019802	0,986602	0,986749	0,000083
N/A	04.04.2023	00:37:44,353	0,013613	0,016762	0,002389	1,566099	2,009589	0,391482	0,726779	0,701848	0,024625	133,523527	166,289139	23,012178	-0,515029	-0,532999	0,015032	190,637238	190,628738	0,019802	0,986602	0,986749	0,000083
N/A	04.04.2023	00:37:46,577	0,012778	0,016095	0,002280	1,547018	1,910008	0,336346	0,726931	0,708647	0,017968	130,394610	160,219833	21,965231	-0,514069	-0,530126	0,015085	190,637238	190,628738	0,019802	0,986602	0,986735	0,000093
N/A	04.04.2023	00:37:48,251	0,012611	0,015477	0,002115	1,476359	1,816855	0,279647	0,728310	0,712343	0,016962	126,014769	154,420761	20,936287	-0,493190	-0,525271	0,016869	190,688110	190,632980	0,026196	0,986923	0,986735	0,000093
N/A	04.04.2023	00:37:50,252	0,012585	0,014945	0,001955	1,511890	1,745807	0,232140	0,739090	0,717013	0,015840	122,698757	148,858353	19,609215	-0,506621	-0,521256	0,014809	190,637238	190,637207	0,021692	0,986762	0,986735	0,000093
N/A	04.04.2023	00:37:52,252	0,011898	0,014389	0,001770	1,404273	1,680080	0,203962	0,723514	0,720324	0,011934	117,679972	143,549866	18,600788	-0,493505	-0,517376	0,015515	190,637238	190,641464	0,014686	0,986762	0,986735	0,000093
N/A	04.04.2023	00:37:54,162	0,011676	0,013936	0,001703	1,446847	1,627863	0,171767	0,748171	0,723771	0,013541	114,557276	138,492294	17,411432	-0,497273	-0,513829	0,014761	190,637238	190,641464	0,014686	0,986602	0,986722	0,000100
N/A	04.04.2023	00:37:56,140	0,011184	0,013462	0,001601	1,490199	1,588791	0,139960	0,736219	0,726906	0,011363	110,494251	133,698380	16,434149	-0,483971	-0,509079	0,014398	190,688110	190,645706	0,019802	0,986762	0,986722	0,000100
N/A	04.04.2023	00:37:58,121	0,010856	0,013017	0,001510	1,388220	1,551262	0,126641	0,749886	0,730326	0,011606	107,643599	129,177567	15,402275	-0,493870	-0,506490	0,014077	190,637238	190,645706	0,019802	0,986762	0,986722	0,000100
N/A	04.04.2023	00:38:00,107	0,010559	0,012597	0,001426	1,422135	1,518695	0,100856	0,743655	0,733259	0,009900	104,542764	124,970558	14,572193	-0,488536	-0,502971	0,012665	190,637238	190,645706	0,019802	0,986762	0,986722	0,000100
N/A	04.04.2023	00:38:02,115	0,010209	0,012206	0,001379	1,370940	1,491131	0,091009	0,736195	0,734518	0,009143	102,026793	121,069008	13,848444	-0,474803	-0,498995	0,013437	190,637238	190,645706	0,019802	0,986762	0,986722	0,000100
N/A	04.04.2023	00:38:04,115	0,009817	0,011833	0,001368	1,315795	1,462562	0,087389	0,754820	0,737023	0,010274	99,339565	117,328430	13,064760	-0,488245	-0,497046	0,013131	190,637238	190,645706	0,019802	0,986762	0,986722	0,000100
N/A	04.04.2023	00:38:06,085	0,010077	0,011489	0,001229	1,395518	1,444608	0,075443	0,741095	0,737889	0,010130	97,067617	113,831970	12,323715	-0,481465	-0,494215	0,012448	190,688110	190,649948	0,023008	0,986762	0,986735	0,000093
N/A	04.04.2023	00:38:08,194	0,009390	0,011137	0,001169	1,306477	1,422973	0,074657	0,746208	0,739508	0,009738	94,513668	110,581139	11,790743	-0,477447	-0,491083	0,011421	190,637238	190,649948	0,023008	0,986762	0,986749	0,000083
N/A	04.04.2023	00:38:10,012	0,009284	0,010846	0,001158	1,313680	1,403528	0,069630	0,746691	0,741154	0,009066	92,962914	107,461823	10,997128	-0,475501	-0,487869	0,009654	190,637238	190,649948	0,023008	0,986762	0,986762	0,000068
N/A	04.04.2023	00:38:12,000	0,009075	0,010551	0,001117	1,332193	1,391514	0,068346	0,753114	0,743222	0,008691	90,854053	104,531761	10,264186	-0,473936	-0,486264	0,010270	190,688110	190,649948	0,023008	0,986762	0,986749	0,000046
N/A	04.04.2023	00:38:14,164	0,008922	0,010246	0,001006	1,308970	1,374604	0,060509	0,742222	0,743483	0,008602	88,720833	101,700279	9,451437	-0,478664	-0,483935	0,008193	190,637238	190,649948	0,023008	0,986762	0,986749	0,000046
N/A	04.04.2023	00:38:15,958	0,008723	0,009981	0,000947	1,294647	1,365469	0,063808	0,746505	0,745398	0,005880	86,671421	99,116219	8,908701	-0,463401	-0,481426	0,009501	190,637238	190,649948	0,023008	0,986762	0,986749	0,000046
N/A	04.04.2023	00:38:17,945	0,008625	0,009727	0,000856	1,285198	1,351998	0,062107	0,740342	0,744746	0,005978	84,986060	96,651955	8,319632	-0,460807	-0,478387	0,009799	190,688110	190,654175	0,025048	0,986762	0,986762	0,000000
N/A	04.04.2023	00:38:19,922	0,008519	0,009505	0,000786	1,226285	1,330005	0,055045	0,756022	0,746396	0,006141	83,090812	94,368347	7,926341	-0,469245	-0,477160	0,009957	190,637238	190,649948	0,023008	0,986602	0,986749	0,000046
N/A	04.04.2023	00:38:22,247	0,008498	0,009308	0,000709	1,195168	1,313917	0,063971	0,744849	0,745976	0,006052	82,414477	92,265907	7,414456	-0,456285	-0,474028	0,010132	190,688110	190,654175	0,025048	0,986762	0,986749	0,000046
N/A	04.04.2023	00:38:24,265	0,007947	0,009090	0,000690	1,158597	1,291956	0,068518	0,752967	0,746753	0,006319	80,462754	90,259254	7,038781	-0,464467	-0,472022	0,009351	190,637238	190,654175	0,025048	0,986602	0,986735	0,000063
N/A	04.04.2023	00:38:26,243	0,008151	0,008919	0,000641	1,175353	1,275657	0,071230	0,770617	0,749621	0,008520	78,809191	88,324455	6,692574	-0,466266	-0,471311	0,009445	190,637238	190,654190	0,025048	0,986762	0,986735	0,000063
N/A	04.04.2023	00:38:27,890	0,007738	0,008746	0,000657	1,181234	1,264444	0,074837	0,769622	0,750855	0,010239	77,384866	86,494896	6,402203	-0,463512	-0,469250	0,008002	190,688110	190,658447	0,026196	0,986762	0,986735	0,000063
N/A	04.04.2023	00:38:29,836	0,007559	0,008536	0,000592	1,161361	1,244930	0,067745	0,742312	0,750956	0,010139	75,292285	84,680283	6,216344	-0,458337	-0,467322	0,007566	190,637238	190,654175	0,025048	0,987083	0,986762	0,000119
N/A	04.04.2023	00:38:31,812	0,007676	0,008393	0,000574	1,150774	1,231955	0,069766	0,755986	0,751771	0,010116	74,739690	83,032448	5,989444	-0,447861	-0,464857	0,008702	190,637238	190,654190	0,025048	0,986762	0,986762	0,000119
N/A	04.04.2023	00:38:33,967	0,007362	0,008233	0,000571	1,157835	1,218968	0,067643	0,748532	0,751924	0,010046	73,721691	81,429016	5,655501	-0,463041	-0,463818	0,008034	190,637238	190,654190	0,025048	0,986762	0,986762	0,000119
N/A	04.04.2023	00:38:35,780	0,007504	0,008102	0,000539	1,137464	1,202741	0,061047	0,779589	0,754131	0,012847	72,804737	79,924904	5,310627	-0,446335	-0,461518	0,008790	190,637238	190,649948	0,023008	0,986762	0,986762	0,000119
N/A	04.04.2023	00:38:37,759	0,007579	0,007990	0,000491	1,131919	1,187986	0,054031	0,778827	0,757181	0,014052	71,386367	78,480370	5,051805	-0,451722	-0,459273	0,007332	190,637238	190,649948	0,023008	0,986762	0,986762	0,000119
N/A	04.04.2023	00:38:39,929	0,007273	0,007869	0,000472	1,095708	1,171408	0,048574	0,769403	0,759089	0,014025	70,878994	77,164322	4,773336	-0,454033	-0,458492	0,007351	190,688110	190,654175	0,025048	0,986762	0,986762	0,000119
N/A	04.04.2023	00:38:41,757	0,006788	0,007716	0,000502	1,089407	1,155092	0,038771	0,751930	0,760055	0,012977	69,983268	75,914085	4,495080	-0,439757	-0,456738	0,009061	190,637238	190,649948	0,023008	0,986762	0,986762	0,000119
N/A	04.04.2023	00:38:43,745	0,007045	0,007593	0,000467	1,086100	1,143410	0,036418	0,756105	0,760062	0,012974	68,728707	74,717247	4,319075	-0,453672	-0,455441	0,008180	190,688110	190,654175	0,025048	0,986762	0,986775	0,000107
N/A	04.04.2023	00:38:46,102	0,007109	0,007478	0,000388	1,069298	1,132921	0,038236	0,772714	0,762384	0,012489	67,661482	73,487831	4,018113	-0,446899	-0,454658	0,008533	190,688110	190,654175	0,025048	0,986762	0,986775	0,000107
N/A	04.04.2023	00:38:48,015	0,006919	0,007392	0,000388	1,052347	1,124067	0,043666	0,755355	0,762583	0,012343	67,749464	72,428398	3,673096	-0,452354	-0,453649	0,007964	190,637238	190,654175	0,025048	0,986762	0,986789	0,000093
N/A	04.04.2023	00:38:49,656	0,006705	0,007271	0,000354	1,007543	1,110083	0,051852	0,770741	0,762593	0,012350	66,625058	71,413048	3,424524	-0,428872	-0,450533	0,009704	190,637238	190,654190	0,025048	0,986762	0,986789	0,000093
N/A	04.04.2023	00:38:51,819	0,006548	0,007172	0,000377	1,049258	1,099085	0,049323	0,763451	0,762079	0,012158	65,211331	70,398590	3,295316	-0,437926	-0,448401	0,009399	190,637238	190,649948	0,023008	0,986762	0,986789	0,000093
N/A	04.04.2023	00:38:53,618	0,006813	0,007110	0,000369	1,001796	1,085787	0,052419	0,766012	0,764054	0,010462	64,202525	69,474449	3,352674	-0,448111	-0,447548	0,008865	190,637238	190,649948	0,023008	0,986602	0,986749	0,000046
N/A	04.04.2023	00:38:55,922	0,006243	0,006991	0,000400	1,041896	1,076714	0,049489	0,767902	0,765047	0,010189	63,714850	68,555702	3,288628	-0,439571	-0,446858	0,009157	190,637238	190,649948	0,023008	0,986762	0,986749	0,000046
N/A	04.04.2023	00:38:57,576	0,006420	0,006912	0,000413	0,982638	1,062114	0,049224	0,759816	0,765987	0,008974	62,716467	67,638603	3,251323	-0,436483	-0,444645	0,008030	190,637238	190,649948	0,023008	0,986602	0,986735	0,000063
N/A	04.04.2023	00:38:59,925	0,006359	0,006817	0,000395	1,018276	1,052182	0,044429	0,752463	0,763727	0,008647	61,469937	66,694031	3,260497	-0,442922	-0,444360	0,008025	190,637238	190,649948	0,023008	0,986762	0,986735	0,000063
N/A	04.04.2023	00:39:01,915	0,006251	0,006706	0,000345	0,996926	1,040933	0,039185	0,756736	0,761886	0,007402	61,179383	65,843452	3,256474	-0,428198	-0,442400	0,008890	190,688110	190,654175	0,025048	0,986762	0,986735	0,000063
N/A	04.04.2023	00:39:03,563	0,006071	0,006606	0,000340	0,978602	1,031174	0,038884	0,769607	0,761903	0,007421	60,127183	64,947472	3,224009	-0,446144	-0,441742	0,008218	190,688110	190,654175	0,025048	0,986762	0,986735	0,000063
N/A	04.04.2023	00:39:05,885	0,006161	0,006554	0,000357	0,991946	1,023052	0,035660	0,770241	0,763429	0,007057	59,160419	64,045563	3,200939	-0,430373	-0,440960	0,008846	190,738983	190,662659	0,034298	0,986441	0,986709	0,000105
N/A	04.04.2023	00:39:07,553	0,006322	0,006493	0,000327	0,979171	1,014142	0,031603	0,747544	0,762715	0,008204	58,278553	63,174717	3,232397	-0,429963	-0,438985	0,008385	190,688110	190,662674	0,034298	0,986762	0,986709	0,000105
N/A	04.04.2023	00:39:09,647	0,005951	0,006397	0,000298	0,999468	1,008322	0,026548	0,765557	0,762119	0,007653	58,641181	62,423031	3,141710	-0,439579	-0,438375	0,008015	190,637238	190,658432	0,034011	0,986762	0,986709	0,000105
N/A	04.04.2023	00:39:11,456	0,006229	0,006339	0,000251	0,929550	0,998089	0,031280	0,779532	0,764133	0,008806	57,521204	61,570667	2,946688	-0,432658	-0,436733	0,006819	190,688110	190,662674	0,034298	0,986762	0,986709	0,000105
N/A	04.04.2023	00:39:13,431	0,005969	0,006278	0,000243	0,941589	0,992593	0,035037	0,778810	0,764806	0,009626	57,201257	60,785351	2,724585	-0,421596	-0,436127	0,007830	190,637238	190,662674	0,034298	0,986923	0,986722	0,000121
N/A	04.04.2023	00:39:15,413	0,005713	0,006208	0,000276	0,969586	0,985954	0,030589	0,772572	0,765566	0,009867	56,775601	60,082378	2,562238	-0,433367	-0,435747	0,007845	190,688110	190,666916	0,034011	0,986762	0,986722	0,000121
N/A	04.04.2023	00:39:17,400	0,005660	0,006112	0,000246	0,917310	0,978913	0,035877	0,780196	0,766748	0,010736	55,749827	59,377987	2,487371	-0,435900	-0,434730	0,006821	190,688110	190,671143	0,033135	0,986923	0,986749	0,000127
N/A	04.04.2023	00:39:19,750	0,005567	0,006056	0,000287	0,941255	0,970527	0,031285	0,796878	0,769163	0,013832	55,957770	58,731564	2,254940	-0,432804	-0,434166	0,006662	190,738983	190,679626	0,036513	0,986762	0,986749	0,000127
N/A	04.04.2023	00:39:21,400	0,005695	0,005996	0,000280	0,904690	0,964031	0,036241	0,768872	0,769917	0,013519	55,120233	58,098545	2,095146	-0,432748	-0,433854	0,006631	190,688110	190,683884	0,034011	0,986762	0,986762	0,000119
N/A	04.04.2023	00:39:23,759	0,005658	0,005937	0,000270	0,849640	0,949978	0,044945	0,777840	0,772032	0,012486	55,571070	57,606976	1,916629	-0,437235	-0,433380	0,006107	190,688110	190,688110	0,030677	0,986923	0,986776	0,000127
N/A	04.04.2023	00:39:25,700	0,005733	0,005894	0,000256	0,875471	0,939857	0,047038	0,768925	0,773048	0,011592	54,838712	57,078583	1,704512	-0,428230	-0,433383	0,006104	190,688110	190,688110	0,030677	0,986602	0,986762	0,000137
N/A	04.04.2023	00:39:27,333	0,005510	0,005847	0,000272	0,871597	0,930939	0,049122	0,784749	0,774310	0,012000	54,178271	56,582836	1,599082	-0,434196	-0,432387	0,004630	190,637238	190,683884	0,034011	0,986762	0,986762	0,000137
N/A	04.04.2023	00:39:29,291	0,005738	0,005812	0,000254	0,883094	0,921868	0,046829	0,791900	0,776115	0,012926	54,304663	56,178196	1,498758	-0,428579	-0,432238	0,004729	190,738983	190,683884	0,034011	0,986762	0,986789	0,000093
N/A	04.04.2023	00:39:31,457	0,005426	0,005737	0,000220	0,826864	0,909176	0,050391	0,775303	0,778428	0,009332	53,321229	55,765087	1,549541	-0,434653	-0,432629	0,004718	190,688110	190,683884	0,034011	0,986762	0,986789	0,000093
N/A	04.04.2023	00:39:33,251	0,005287	0,005682	0,000244	0,847955	0,896550	0,044327	0,777480	0,779421	0,008428	53,203655	55,311962	1,421809	-0,431821	-0,431982	0,004180	190,637238	190,683884	0,034011	0,986762	0,986789	0,000093
N/A	04.04.2023	00:39:35,370	0,005286	0,005604	0,000199	0,829249	0,888192	0,046920	0,774806	0,779028	0,008533	53,509682	54,977673	1,323335	-0,426217	-0,431446	0,004487	190,637238	190,679626	0,036513	0,986762	0,986789	0,000093
N/A	04.04.2023	00:39:37,579	0,005510	0,005565	0,000164	0,833111	0,879152	0,046140	0,771138	0,778388	0,008833	52,887409	54,618179	1,248177	-0,435700	-0,432621	0,003384	190,637238	190,679626	0,036513	0,986441	0,986749	0,000127
N/A	04.04.2023	00:39:39,237	0,005654	0,005560	0,000160	0,826087	0,867194	0,038541	0,775730	0,778651	0,008689	53,014030	54,304714	1,123189	-0,432686	-0,432564	0,003376	190,637238	190,675400	0,038347	0,986441	0,986722	0,000155
N/A	04.04.2023	00:39:41,523	0,005525	0,005549	0,000157	0,924009	0,867752	0,039372	0,785905	0,779127	0,008934	52,982613	54,074112	1,082865	-0,436128	-0,432583	0,003398	190,637238	190,671143	0,039604	0,986762	0,986709	0,000143
N/A	04.04.2023	00:39:43,204	0,005151	0,005514	0,000194	0,874116	0,862157	0,032071	0,771632	0,777023	0,007173	53,228553	53,846676	0,926608	-0,437485	-0,432973	0,003682	190,688110	190,666916	0,034011	0,986602	0,986695	0,000145
N/A	04.04.2023	00:39:45,143	0,005312	0,005483	0,000193	0,798790	0,853332	0,033826	0,767805	0,776935	0,007289	53,300815	53,695065	0,844490	-0,423147	-0,432173	0,004651	190,637238	190,662659	0,034298	0,986762	0,986695	0,000145
N/A	04.04.2023	00:39:47,132	0,005390	0,005460	0,000186	0,864418	0,854563	0,033948	0,771311	0,776390	0,007457	52,945964	53,476303	0,626117	-0,420106	-0,430746	0,005506	190,637238	190,658432	0,034011	0,986602	0,986668	0,000127
N/A	04.04.2023	00:39:49,293	0,005220	0,005417	0,000177	0,910858	0,857512	0,037300	0,785582	0,777778	0,007492	53,535831	53,367733	0,459067	-0,434208	-0,431244	0,005528	190,688110	190,658401	0,034011	0,986441	0,986655	0,000143
N/A	04.04.2023	00:39:51,086	0,005788	0,005441	0,000206	1,585297	0,916987	0,213697	0,716041	0,772053	0,019038	55,116040	53,445873	0,649790	-0,449424	-0,432513	0,007620	190,637238	190,658401	0,034011	0,986441	0,986628	0,000151
